
[Name]
finFluid1

[Data]
X [ m ], Y [ m ], Z [ m ], Temperature [ K ]
2.00996697e-02, 1.28983213e-02, -4.08706628e-03, 3.56461975e+02
1.99078303e-02, 1.40894754e-02, -4.18504793e-03, 3.57677032e+02
2.26245336e-02, 3.44181270e-03, -1.23058027e-02, 3.62775665e+02
2.32997146e-02, 2.39709136e-03, -1.21511426e-02, 3.61590820e+02
2.34581679e-02, 3.50130373e-03, -1.20987045e-02, 3.63188599e+02
2.07182169e-02, 1.04297698e-02, -3.84189119e-03, 3.55039063e+02
2.00994369e-02, 9.39739775e-03, -4.08682553e-03, 3.53464478e+02
1.99539326e-02, 1.05017507e-02, -4.16061422e-03, 3.54587433e+02
2.57187337e-02, -7.51746775e-05, -1.02587640e-02, 3.57497314e+02
2.59855147e-02, -1.10353716e-03, -9.74398013e-03, 3.55791962e+02
2.60499008e-02, 1.42264139e-06, -9.58881527e-03, 3.57432739e+02
2.56562177e-02, -3.55812372e-03, -1.03568584e-02, 3.52689728e+02
2.59859189e-02, -4.60290303e-03, -9.74275265e-03, 3.50824799e+02
2.60499064e-02, -3.49869230e-03, -9.58804507e-03, 3.52623474e+02
2.56503839e-02, 1.39373522e-02, -1.03663327e-02, 3.72638000e+02
2.59848852e-02, 1.28985606e-02, -9.74444486e-03, 3.71160919e+02
2.60717850e-02, 1.40794264e-02, -9.53316316e-03, 3.72496826e+02
2.56562177e-02, 1.04418946e-02, -1.03568537e-02, 3.69324280e+02
2.59859189e-02, 9.39709693e-03, -9.74275172e-03, 3.67802002e+02
2.60499008e-02, 1.05012972e-02, -9.58804134e-03, 3.69061737e+02
2.07183026e-02, 6.92975475e-03, -3.84187163e-03, 3.51867371e+02
2.00994480e-02, 5.89736085e-03, -4.08681808e-03, 3.50238525e+02
1.99530534e-02, 7.00143399e-03, -4.16121073e-03, 3.51425720e+02
2.07182206e-02, 3.42779025e-03, -3.84190143e-03, 3.48506470e+02
2.01027486e-02, 2.39528180e-03, -4.08528093e-03, 3.46860046e+02
1.99548099e-02, 3.50091420e-03, -4.15996183e-03, 3.48095306e+02
2.56562121e-02, 6.94187963e-03, -1.03568546e-02, 3.65718750e+02
2.59859171e-02, 5.89708611e-03, -9.74276196e-03, 3.64138184e+02
2.60498971e-02, 7.00128032e-03, -9.58804227e-03, 3.65499115e+02
2.56588254e-02, 3.44241294e-03, -1.03540048e-02, 3.61784515e+02
2.59856023e-02, 2.39754631e-03, -9.74232610e-03, 3.60127960e+02
2.60499399e-02, 3.50145879e-03, -9.58854053e-03, 3.61607635e+02
1.80299487e-02, 1.39458505e-02, -6.22026529e-03, 3.57660339e+02
1.77975111e-02, 1.28982896e-02, -6.87704235e-03, 3.57054565e+02
1.77395418e-02, 1.40573978e-02, -7.12295994e-03, 3.58557648e+02
1.79692879e-02, -6.05320638e-05, -6.36376068e-03, 3.44325256e+02
1.77977905e-02, -1.10291538e-03, -6.87501859e-03, 3.43541412e+02
1.77125428e-02, 6.01718530e-05, -7.26098940e-03, 3.45216583e+02
1.80363301e-02, 1.04420893e-02, -6.20859070e-03, 3.54577545e+02
1.77973490e-02, 9.39841289e-03, -6.87844073e-03, 3.54018646e+02
1.77644230e-02, 1.05018215e-02, -7.00916210e-03, 3.55266937e+02
1.80363599e-02, -3.55793862e-03, -6.20853854e-03, 3.40345428e+02
1.77973490e-02, -4.60159359e-03, -6.87843887e-03, 3.39278076e+02
1.77645832e-02, -3.49810021e-03, -7.00868294e-03, 3.40869293e+02
1.80363208e-02, 6.94207009e-03, -6.20860793e-03, 3.51407623e+02
1.77973155e-02, 5.89826424e-03, -6.87851524e-03, 3.50757721e+02
1.77644212e-02, 7.00180791e-03, -7.00917747e-03, 3.52087708e+02
1.80415548e-02, 3.45548335e-03, -6.19451003e-03, 3.47834045e+02
1.78584512e-02, 2.58714613e-03, -6.66607777e-03, 3.47437836e+02
1.77625846e-02, 3.49958823e-03, -7.01359287e-03, 3.48751678e+02
1.76498890e-02, 1.39232837e-02, -8.03511031e-03, 3.60224701e+02
1.77076999e-02, 1.28983455e-02, -8.70481227e-03, 3.60623260e+02
1.77488271e-02, 1.40871983e-02, -8.92722979e-03, 3.62412109e+02
1.76509228e-02, -7.46310834e-05, -8.14700406e-03, 3.46655762e+02
1.77076776e-02, -1.10374577e-03, -8.70844815e-03, 3.46807983e+02
1.77360997e-02, 1.25481688e-06, -8.86665937e-03, 3.48623444e+02
1.76499151e-02, 1.04422774e-02, -8.01585242e-03, 3.56970093e+02
1.77078322e-02, 9.39767063e-03, -8.70583672e-03, 3.57449524e+02
1.77384950e-02, 1.05013978e-02, -8.87351763e-03, 3.58950226e+02
1.76499169e-02, -3.55776632e-03, -8.01581703e-03, 3.42384338e+02
1.77078247e-02, -4.60244669e-03, -8.70586839e-03, 3.42348480e+02
1.77385118e-02, -3.49876727e-03, -8.87364428e-03, 3.44211548e+02
1.76499169e-02, 6.94227219e-03, -8.01585056e-03, 3.53765991e+02
1.77078284e-02, 5.89766679e-03, -8.70582927e-03, 3.54151367e+02
1.77384969e-02, 7.00139022e-03, -8.87351856e-03, 3.55713501e+02
1.76491868e-02, 3.44129838e-03, -8.01948179e-03, 3.50353088e+02
1.77084804e-02, 2.39514816e-03, -8.70966353e-03, 3.50528625e+02
1.77394915e-02, 3.50021361e-03, -8.87694117e-03, 3.52183105e+02
2.53374148e-02, -7.17635313e-03, -5.20963222e-03, 3.41428589e+02
2.48056240e-02, -8.10333528e-03, -4.67393408e-03, 3.38997650e+02
2.46897191e-02, -7.00004213e-03, -4.58209775e-03, 3.40286285e+02
2.53374148e-02, -1.06763626e-02, -5.20962942e-03, 3.35598694e+02
2.48055812e-02, -1.16033945e-02, -4.67389682e-03, 3.33121521e+02
2.46897154e-02, -1.05000520e-02, -4.58209449e-03, 3.34668457e+02
2.53377371e-02, -1.41772013e-02, -5.20976493e-03, 3.28944702e+02
2.48754695e-02, -1.51281003e-02, -4.73404303e-03, 3.26561401e+02
2.46855989e-02, -1.40012112e-02, -4.57797479e-03, 3.28294312e+02
2.62954794e-02, -7.17607932e-03, -8.68814345e-03, 3.45795197e+02
2.63509918e-02, -8.10248032e-03, -7.93603156e-03, 3.43535675e+02
2.63442211e-02, -6.99903257e-03, -7.78745208e-03, 3.44995026e+02
2.62954794e-02, -1.06760850e-02, -8.68814159e-03, 3.39417053e+02
2.63509508e-02, -1.16025656e-02, -7.93559011e-03, 3.37000702e+02
2.63442192e-02, -1.04990387e-02, -7.78745208e-03, 3.38776428e+02
2.24588346e-02, -7.45690009e-03, -3.67231434e-03, 3.37325226e+02
2.18488835e-02, -8.00670870e-03, -3.65043292e-03, 3.36099030e+02
2.16101166e-02, -7.03343377e-03, -3.66582046e-03, 3.36792297e+02
2.24588308e-02, -1.09569011e-02, -3.67231388e-03, 3.31915802e+02
2.18488816e-02, -1.15067111e-02, -3.65043129e-03, 3.30617035e+02
2.16101147e-02, -1.05334315e-02, -3.66582023e-03, 3.31586853e+02
1.91821698e-02, -7.17661576e-03, -4.68545780e-03, 3.35153320e+02
1.86495427e-02, -8.10385402e-03, -5.22380369e-03, 3.33904144e+02
1.85586251e-02, -6.99972967e-03, -5.34048025e-03, 3.35414215e+02
1.91821661e-02, -1.06766224e-02, -4.68546152e-03, 3.30086029e+02
1.86495073e-02, -1.16039421e-02, -5.22384141e-03, 3.28635834e+02
1.85586195e-02, -1.04997419e-02, -5.34048444e-03, 3.30352844e+02
2.24643536e-02, -1.44564128e-02, -3.67268734e-03, 3.25697662e+02
2.18529608e-02, -1.50060412e-02, -3.65019729e-03, 3.24120636e+02
2.16132142e-02, -1.40330223e-02, -3.66550265e-03, 3.25491302e+02
2.62955297e-02, -1.41767198e-02, -8.68887641e-03, 3.32061493e+02
2.63513904e-02, -1.51524711e-02, -8.00750405e-03, 3.29540619e+02
2.63444968e-02, -1.40000312e-02, -7.78318709e-03, 3.31560028e+02
1.91813838e-02, -1.41781922e-02, -4.68620425e-03, 3.24315338e+02
1.86445713e-02, -1.51059870e-02, -5.22963190e-03, 3.22695770e+02
1.85576957e-02, -1.40013769e-02, -5.34119084e-03, 3.24489227e+02
2.38392204e-02, -7.04218028e-03, -4.05808445e-03, 3.39324432e+02
2.32832003e-02, -7.82667194e-03, -3.84216895e-03, 3.37611572e+02
2.30781659e-02, -6.92766579e-03, -3.78357922e-03, 3.38600555e+02
2.38392204e-02, -1.05421841e-02, -4.05808445e-03, 3.33856598e+02
2.32831929e-02, -1.13266883e-02, -3.84216500e-03, 3.32029755e+02
2.30781641e-02, -1.04276687e-02, -3.78357875e-03, 3.33262604e+02
2.38402113e-02, -1.40454816e-02, -4.05775430e-03, 3.27466888e+02
2.32804697e-02, -1.50143588e-02, -3.84195987e-03, 3.25127747e+02
2.30908412e-02, -1.39389168e-02, -3.78699810e-03, 3.27013794e+02
2.61774305e-02, -7.05811847e-03, -6.78685308e-03, 3.43944702e+02
2.59302650e-02, -8.10294319e-03, -6.13513775e-03, 3.41448730e+02
2.58554760e-02, -6.99874107e-03, -5.98535547e-03, 3.43257172e+02
2.61774305e-02, -1.05581228e-02, -6.78685587e-03, 3.37873413e+02
2.59302650e-02, -1.16029596e-02, -6.13513310e-03, 3.35276123e+02
2.58554779e-02, -1.04987426e-02, -5.98535640e-03, 3.37361176e+02
2.61773206e-02, -1.40586002e-02, -6.78566890e-03, 3.30680450e+02
2.59345137e-02, -1.51032051e-02, -6.14868104e-03, 3.27891296e+02
2.58563794e-02, -1.39988596e-02, -5.98660996e-03, 3.30446075e+02
2.42987406e-02, -7.17606349e-03, -1.16932988e-02, 3.47428772e+02
2.49027871e-02, -8.10247380e-03, -1.12417666e-02, 3.45564514e+02
2.50104759e-02, -6.99903024e-03, -1.11391824e-02, 3.47253998e+02
2.42987424e-02, -1.06760692e-02, -1.16932970e-02, 3.40879181e+02
2.49030981e-02, -1.16025629e-02, -1.12414397e-02, 3.38755066e+02
2.50104759e-02, -1.04990378e-02, -1.11391814e-02, 3.40769104e+02
2.42998507e-02, -1.41768055e-02, -1.16925612e-02, 3.33277893e+02
2.48501319e-02, -1.51522476e-02, -1.12879854e-02, 3.30923309e+02
2.50140093e-02, -1.39999595e-02, -1.11364946e-02, 3.33215576e+02
1.91111714e-02, -7.17614265e-03, -1.12525085e-02, 3.43456238e+02
1.97180398e-02, -8.10332224e-03, -1.17046572e-02, 3.43397003e+02
1.98458731e-02, -6.99947309e-03, -1.17784245e-02, 3.45519684e+02
1.91112626e-02, -1.06765786e-02, -1.12525830e-02, 3.37407837e+02
1.97180826e-02, -1.16036059e-02, -1.17046963e-02, 3.36957092e+02
1.98459383e-02, -1.04995556e-02, -1.17784776e-02, 3.39350128e+02
1.91126671e-02, -1.41784828e-02, -1.12537965e-02, 3.30383331e+02
1.96343455e-02, -1.51557019e-02, -1.16520515e-02, 3.29349670e+02
1.98474936e-02, -1.40012978e-02, -1.17798876e-02, 3.32021606e+02
2.07778532e-02, -7.05784326e-03, -1.21745002e-02, 3.46841003e+02
2.14743502e-02, -8.10156111e-03, -1.23178465e-02, 3.45331696e+02
2.16085035e-02, -6.99810311e-03, -1.23322988e-02, 3.47433777e+02
2.07778793e-02, -1.05578629e-02, -1.21745169e-02, 3.40550079e+02
2.14743894e-02, -1.16016660e-02, -1.23178661e-02, 3.38632843e+02
2.16083210e-02, -1.04982182e-02, -1.23322662e-02, 3.41027161e+02
2.07559112e-02, -1.40463952e-02, -1.21684140e-02, 3.33043823e+02
2.13337950e-02, -1.50244245e-02, -1.22994687e-02, 3.31310425e+02
2.16082484e-02, -1.39997760e-02, -1.23323584e-02, 3.33618774e+02
1.80227049e-02, -7.17521133e-03, -9.76200588e-03, 3.40247437e+02
1.83825847e-02, -8.10290780e-03, -1.04169566e-02, 3.40669830e+02
1.84840877e-02, -6.99781440e-03, -1.05616096e-02, 3.42781555e+02
1.80227086e-02, -1.06754489e-02, -9.76200774e-03, 3.34550934e+02
1.83825903e-02, -1.16032055e-02, -1.04169436e-02, 3.34640747e+02
1.84841715e-02, -1.04983272e-02, -1.05616702e-02, 3.36981903e+02
1.80237442e-02, -1.41774891e-02, -9.76384431e-03, 3.27956909e+02
1.83869321e-02, -1.51073029e-02, -1.04230372e-02, 3.27364716e+02
1.84851605e-02, -1.39998244e-02, -1.05627561e-02, 3.30129517e+02
2.07183026e-02, -7.07024336e-03, -3.84187163e-03, 3.36234619e+02
2.00994499e-02, -8.10260233e-03, -4.08681948e-03, 3.34352722e+02
1.99530534e-02, -6.99856086e-03, -4.16121073e-03, 3.36009827e+02
2.07183007e-02, -1.05702402e-02, -3.84187163e-03, 3.31125427e+02
2.00994369e-02, -1.16026141e-02, -4.08682320e-03, 3.29133575e+02
1.99530516e-02, -1.04985610e-02, -4.16121166e-03, 3.30990021e+02
2.07199026e-02, -1.40711898e-02, -3.84161249e-03, 3.25151733e+02
2.01066434e-02, -1.51048340e-02, -4.08420525e-03, 3.23085632e+02
1.99537538e-02, -1.39994798e-02, -4.16080840e-03, 3.25230530e+02
2.56562140e-02, -7.05811614e-03, -1.03568519e-02, 3.47152344e+02
2.59859189e-02, -8.10290594e-03, -9.74275172e-03, 3.45143341e+02
2.60498989e-02, -6.99871732e-03, -9.58804041e-03, 3.47174255e+02
2.56562121e-02, -1.05581200e-02, -1.03568537e-02, 3.40722992e+02
2.59859208e-02, -1.16029186e-02, -9.74274985e-03, 3.38486816e+02
2.60498971e-02, -1.04987193e-02, -9.58804134e-03, 3.40832611e+02
2.56570429e-02, -1.40585732e-02, -1.03559885e-02, 3.33083069e+02
2.59784032e-02, -1.51033904e-02, -9.75500327e-03, 3.30522980e+02
2.60495283e-02, -1.39987702e-02, -9.58958827e-03, 3.33350952e+02
2.26209033e-02, -7.05788145e-03, -1.23055633e-02, 3.48039886e+02
2.33000778e-02, -8.10277276e-03, -1.21514378e-02, 3.46361328e+02
2.34584864e-02, -6.99863676e-03, -1.20983198e-02, 3.48501282e+02
2.26209052e-02, -1.05578834e-02, -1.23055624e-02, 3.41563812e+02
2.33000871e-02, -1.16027864e-02, -1.21514369e-02, 3.39610687e+02
2.34584864e-02, -1.04986383e-02, -1.20983198e-02, 3.42044678e+02
2.26220600e-02, -1.40581932e-02, -1.23056881e-02, 3.33910339e+02
2.32901219e-02, -1.51055316e-02, -1.21526308e-02, 3.31561920e+02
2.34577116e-02, -1.39991613e-02, -1.20987548e-02, 3.34460815e+02
1.80363245e-02, -7.05791498e-03, -6.20860653e-03, 3.35852905e+02
1.77973490e-02, -8.10158439e-03, -6.87844213e-03, 3.34565582e+02
1.77644230e-02, -6.99817017e-03, -7.00917421e-03, 3.36297058e+02
1.80363208e-02, -1.05579244e-02, -6.20860932e-03, 3.30731750e+02
1.77973267e-02, -1.16016874e-02, -6.87847333e-03, 3.29143402e+02
1.77644212e-02, -1.04981828e-02, -7.00917700e-03, 3.31082245e+02
1.80455819e-02, -1.40467333e-02, -6.18749065e-03, 3.24736786e+02
1.78344455e-02, -1.50249358e-02, -6.74334215e-03, 3.23290283e+02
1.77642629e-02, -1.40000423e-02, -7.00931763e-03, 3.25130554e+02
1.76499169e-02, -7.05771288e-03, -8.01585149e-03, 3.37694244e+02
1.77078322e-02, -8.10220651e-03, -8.70581437e-03, 3.37396729e+02
1.77384913e-02, -6.99853105e-03, -8.87351297e-03, 3.39431580e+02
1.76499169e-02, -1.05577176e-02, -8.01585056e-03, 3.32357056e+02
1.77078303e-02, -1.16022322e-02, -8.70581344e-03, 3.31732391e+02
1.77384932e-02, -1.04985731e-02, -8.87351204e-03, 3.33981354e+02
1.76496394e-02, -1.40582575e-02, -8.01696535e-03, 3.26142212e+02
1.77083537e-02, -1.51057513e-02, -8.70012026e-03, 3.25073639e+02
1.77384429e-02, -1.39994575e-02, -8.87336861e-03, 3.27627960e+02
2.24266034e-02, -2.41280608e-02, -3.66863166e-03, 3.02351379e+02
2.28491016e-02, -2.49987729e-02, -3.73135437e-03, 3.00840088e+02
2.19999682e-02, -2.49988064e-02, -3.64773860e-03, 3.00771088e+02
2.24266089e-02, 2.41283309e-02, -3.66857811e-03, 3.67669189e+02
2.47610901e-02, -2.41280589e-02, -1.13643967e-02, 3.02940399e+02
2.44179871e-02, -2.49987580e-02, -1.16187995e-02, 3.01028320e+02
2.50775125e-02, -2.49987952e-02, -1.10775409e-02, 3.00992767e+02
2.47611180e-02, 2.41283327e-02, -1.13644283e-02, 3.81902740e+02
2.53643952e-02, -2.41280608e-02, -5.23891114e-03, 3.02578278e+02
2.56187990e-02, -2.49987580e-02, -5.58201363e-03, 3.00893646e+02
2.50775404e-02, -2.49987952e-02, -4.92248824e-03, 3.00892456e+02
2.53644288e-02, 2.41283402e-02, -5.23888413e-03, 3.73401520e+02
1.92389097e-02, -2.41280589e-02, -1.13643985e-02, 3.02784576e+02
1.89224575e-02, -2.49987580e-02, -1.10775167e-02, 3.00929474e+02
1.95819885e-02, -2.49987952e-02, -1.16187800e-02, 3.00973267e+02
1.92388855e-02, 2.41283439e-02, -1.13644265e-02, 3.76783203e+02
2.40516718e-02, -2.41280608e-02, -4.16159024e-03, 3.02446869e+02
2.44180094e-02, -2.49987990e-02, -4.38122172e-03, 3.00842621e+02
2.36655623e-02, -2.49988399e-02, -3.97903053e-03, 3.00840424e+02
2.40516961e-02, 2.41283309e-02, -4.16154321e-03, 3.70321136e+02
1.99483242e-02, -2.41280701e-02, -1.18384082e-02, 3.02913055e+02
2.03344356e-02, -2.49988008e-02, -1.20209735e-02, 3.01034607e+02
1.99483074e-02, 2.41283458e-02, -1.18384436e-02, 3.78664276e+02
1.86356064e-02, -2.41280701e-02, -1.07610859e-02, 3.02664215e+02
1.83812026e-02, -2.49987971e-02, -1.04179839e-02, 3.00910950e+02
1.86355691e-02, 2.41283402e-02, -1.07611157e-02, 3.74748444e+02
2.47610845e-02, -2.41280850e-02, -4.63561388e-03, 3.02509064e+02
1.92389097e-02, -2.41280608e-02, -4.63560456e-03, 3.02169647e+02
1.95820127e-02, -2.49987599e-02, -4.38120309e-03, 3.00747589e+02
1.89224873e-02, -2.49987952e-02, -4.92245890e-03, 3.00746063e+02
2.47611180e-02, 2.41283346e-02, -4.63556731e-03, 3.71854767e+02
1.92388818e-02, 2.41283327e-02, -4.63556824e-03, 3.64651062e+02
1.99483298e-02, -2.41280682e-02, -4.16159676e-03, 3.02187622e+02
2.03344319e-02, -2.49987971e-02, -3.97904497e-03, 3.00761566e+02
1.99483056e-02, 2.41283346e-02, -4.16154880e-03, 3.65040436e+02
1.86356083e-02, -2.41280720e-02, -5.23891253e-03, 3.02159241e+02
1.83812212e-02, -2.49988008e-02, -5.58198895e-03, 3.00741058e+02
2.15733964e-02, -2.41280701e-02, -3.66864214e-03, 3.02305420e+02
2.11508274e-02, -2.49988381e-02, -3.73139814e-03, 3.00818115e+02
1.86355673e-02, 2.41283327e-02, -5.23888133e-03, 3.64653809e+02
2.15733927e-02, 2.41283327e-02, -3.66857997e-03, 3.66623474e+02
2.40516718e-02, -2.41280682e-02, -1.18384073e-02, 3.02996490e+02
2.36655269e-02, -2.49987971e-02, -1.20209884e-02, 3.01041748e+02
1.81615930e-02, -2.41280757e-02, -1.00516696e-02, 3.02543091e+02
1.79790109e-02, -2.49988008e-02, -9.66552645e-03, 3.00845367e+02
2.40516923e-02, 2.41283383e-02, -1.18384417e-02, 3.82216614e+02
1.81615483e-02, 2.41283365e-02, -1.00516956e-02, 3.72590881e+02
1.78350881e-02, -2.41280757e-02, -9.26341116e-03, 3.02449463e+02
1.77313462e-02, -2.49988008e-02, -8.84907134e-03, 3.00835632e+02
1.78350434e-02, 2.41283383e-02, -9.26342793e-03, 3.70557587e+02
1.76686365e-02, -2.41280757e-02, -8.42660107e-03, 3.02379700e+02
1.76477227e-02, -2.49988008e-02, -7.99997989e-03, 3.00811829e+02
1.81615949e-02, -2.41280738e-02, -5.94832608e-03, 3.02187653e+02
1.79790277e-02, -2.49988008e-02, -6.33443566e-03, 3.00780334e+02
1.76685955e-02, 2.41283439e-02, -8.42660759e-03, 3.68778046e+02
1.81615502e-02, 2.41283402e-02, -5.94830420e-03, 3.65090912e+02
2.58384123e-02, -2.41280589e-02, -1.00516742e-02, 3.02970856e+02
2.56187785e-02, -2.49987990e-02, -1.04180109e-02, 3.01033875e+02
2.60209739e-02, -2.49987990e-02, -9.66556370e-03, 3.01018036e+02
1.78350881e-02, -2.41280738e-02, -6.73658540e-03, 3.02202789e+02
1.77313574e-02, -2.49988437e-02, -7.15089543e-03, 3.00734863e+02
2.58384589e-02, 2.41283290e-02, -1.00516975e-02, 3.80947510e+02
1.78350471e-02, 2.41283439e-02, -6.73657330e-03, 3.65913757e+02
2.63313707e-02, -2.41280627e-02, -7.57339690e-03, 3.02884216e+02
2.63522826e-02, -2.49987580e-02, -8.00001808e-03, 3.01019470e+02
2.62686554e-02, -2.49987952e-02, -7.15092896e-03, 3.00970245e+02
2.63313651e-02, -2.41280701e-02, -8.42660293e-03, 3.02964966e+02
2.62686443e-02, -2.49988381e-02, -8.84910487e-03, 3.01021790e+02
2.61649080e-02, -2.41280887e-02, -9.26341489e-03, 3.02971619e+02
1.76686440e-02, -2.41280925e-02, -7.57339504e-03, 3.02261139e+02
2.63314210e-02, 2.41283327e-02, -7.57339317e-03, 3.78020416e+02
2.63314229e-02, 2.41283290e-02, -8.42660852e-03, 3.79272766e+02
2.61649694e-02, 2.41283290e-02, -9.26342979e-03, 3.80206177e+02
1.76686011e-02, 2.41283458e-02, -7.57339364e-03, 3.67148499e+02
2.15733964e-02, -2.41280589e-02, -1.23313721e-02, 3.03088654e+02
2.11508963e-02, -2.49987990e-02, -1.22686485e-02, 3.01050354e+02
2.19999794e-02, -2.49987990e-02, -1.23522785e-02, 3.01073761e+02
2.15733927e-02, 2.41283476e-02, -1.23314019e-02, 3.81363983e+02
2.24265996e-02, -2.41280720e-02, -1.23313656e-02, 3.03119904e+02
2.28490680e-02, -2.49988418e-02, -1.22686503e-02, 3.01070923e+02
2.24266052e-02, 2.41283458e-02, -1.23313991e-02, 3.82064331e+02
2.53643878e-02, -2.41280831e-02, -1.07610859e-02, 3.02937897e+02
2.53644343e-02, 2.41283290e-02, -1.07611176e-02, 3.81507080e+02
2.61649136e-02, -2.41280757e-02, -6.73658960e-03, 3.02759430e+02
2.60209870e-02, -2.49988381e-02, -6.33447664e-03, 3.00933441e+02
2.61649620e-02, 2.41283402e-02, -6.73657330e-03, 3.76507843e+02
2.58384030e-02, -2.41280887e-02, -5.94833400e-03, 3.02657501e+02
2.32634079e-02, -2.41280906e-02, -1.21649075e-02, 3.03076477e+02
2.07365844e-02, -2.41280831e-02, -1.21649103e-02, 3.03015350e+02
2.58384477e-02, 2.41283439e-02, -5.94830746e-03, 3.74931183e+02
2.32634228e-02, 2.41283420e-02, -1.21649457e-02, 3.82312286e+02
2.07365751e-02, 2.41283495e-02, -1.21649494e-02, 3.80227753e+02
2.32634135e-02, -2.41280850e-02, -3.83509253e-03, 3.02425415e+02
2.07365807e-02, -2.41280887e-02, -3.83510371e-03, 3.02275452e+02
2.32634284e-02, 2.41283309e-02, -3.83503223e-03, 3.68960632e+02
2.07365733e-02, 2.41283346e-02, -3.83503665e-03, 3.65779449e+02
2.11290661e-02, -1.03137665e-03, -3.73796979e-03, 3.44107544e+02
2.24651005e-02, 8.32775433e-04, -3.67432856e-03, 3.47608856e+02
2.26411093e-02, -1.62928284e-03, -3.69768147e-03, 3.44909973e+02
2.11058464e-02, -4.52518044e-03, -3.74293653e-03, 3.39928497e+02
2.23966204e-02, -2.65866914e-03, -3.66959535e-03, 3.42942993e+02
2.26410180e-02, -5.13187749e-03, -3.69747425e-03, 3.40524231e+02
1.81728192e-02, -9.76848882e-04, -5.93315158e-03, 3.43461884e+02
1.88325476e-02, 9.86819505e-04, -5.01744682e-03, 3.44795349e+02
1.92615055e-02, -1.44200888e-03, -4.61977068e-03, 3.42185089e+02
1.81760360e-02, -4.49013896e-03, -5.92896715e-03, 3.39227264e+02
1.88382715e-02, -2.51436257e-03, -5.01306262e-03, 3.41091980e+02
1.92613788e-02, -4.94196033e-03, -4.61998768e-03, 3.38018280e+02
2.11272631e-02, 1.29658980e-02, -3.73892765e-03, 3.57575409e+02
2.24360134e-02, 1.46815078e-02, -3.67310806e-03, 3.60199280e+02
2.26409361e-02, 1.23680038e-02, -3.69743421e-03, 3.58812408e+02
2.11058371e-02, 9.47482139e-03, -3.74293979e-03, 3.54607666e+02
2.23967265e-02, 1.13412812e-02, -3.66959372e-03, 3.57157166e+02
2.26410180e-02, 8.86812340e-03, -3.69747425e-03, 3.55744995e+02
2.41095312e-02, -9.66733671e-04, -4.19495767e-03, 3.47724060e+02
2.50094458e-02, 9.86804953e-04, -4.85795084e-03, 3.51529022e+02
2.54026819e-02, -1.44098664e-03, -5.28975436e-03, 3.49505219e+02
2.41171084e-02, -4.48157219e-03, -4.19921894e-03, 3.43299744e+02
2.50133276e-02, -2.51328805e-03, -4.86411760e-03, 3.47242828e+02
2.54023056e-02, -4.94105835e-03, -5.28948614e-03, 3.44836487e+02
1.81757770e-02, 1.30126188e-02, -5.92906959e-03, 3.56768097e+02
1.88310761e-02, 1.49842585e-02, -5.01778675e-03, 3.57659454e+02
1.92616601e-02, 1.25583634e-02, -4.61972086e-03, 3.55669128e+02
1.81760322e-02, 9.50986985e-03, -5.92897926e-03, 3.53706116e+02
1.88381635e-02, 1.14858048e-02, -5.01317857e-03, 3.54872559e+02
1.92613769e-02, 9.05804057e-03, -4.61999001e-03, 3.52646027e+02
