
[Name]
finFluid2

[Data]
X [ m ], Y [ m ], Z [ m ], Temperature [ K ]
-2.45092493e-02, -2.67526563e-02, 8.88792146e-03, 3.00000061e+02
-2.41785645e-02, 1.44941621e-02, 6.19813241e-03, 3.20408630e+02
-2.45217029e-02, 1.30891781e-02, 7.72489281e-03, 3.19103424e+02
-1.95395965e-02, -2.66387109e-02, 7.04831071e-03, 3.00000061e+02
-1.93554219e-02, -2.55030449e-02, 7.76698394e-03, 3.00000488e+02
-2.38630734e-02, 1.36270681e-02, 9.93594341e-03, 3.21165741e+02
-2.39781104e-02, 1.50830671e-02, 9.91585851e-03, 3.22265717e+02
-1.94779281e-02, 1.33682396e-02, 7.63787189e-03, 3.16901459e+02
-2.17761938e-02, 1.33146672e-02, 5.48407715e-03, 3.17151825e+02
-2.46740729e-02, -2.44271848e-02, 8.04735534e-03, 3.00004822e+02
-2.46037859e-02, -2.53649745e-02, 7.74206966e-03, 3.00000854e+02
-2.40636002e-02, -2.65599396e-02, 6.35002367e-03, 3.00000061e+02
-2.18942016e-02, 1.25963567e-02, 1.07124690e-02, 3.19429413e+02
-2.08213665e-02, 1.23642255e-02, 1.04593346e-02, 3.18910583e+02
-2.31031813e-02, 1.24002034e-02, 5.54658007e-03, 3.17756134e+02
-2.38315016e-02, 1.23944310e-02, 6.03726273e-03, 3.18724548e+02
-2.41176225e-02, 1.33016594e-02, 6.47180667e-03, 3.18896790e+02
-2.47409958e-02, 1.26887588e-02, 8.40223115e-03, 3.20451904e+02
-2.45516468e-02, 1.12444721e-02, 8.99132248e-03, 3.19144928e+02
-2.34656576e-02, 1.17859570e-02, 1.02682868e-02, 3.19277740e+02
-2.44346876e-02, 1.13309035e-02, 6.76364731e-03, 3.18275055e+02
-1.93539634e-02, 1.14008961e-02, 7.66446814e-03, 3.15661652e+02
-2.00533103e-02, 1.18340701e-02, 6.05067518e-03, 3.16569550e+02
-2.10793912e-02, 1.08278869e-02, 1.04362890e-02, 3.17282318e+02
-1.94786936e-02, 1.17835365e-02, 9.13826656e-03, 3.17440063e+02
-2.14915611e-02, 1.07418122e-02, 5.40444814e-03, 3.15659973e+02
-2.27995720e-02, 1.08860126e-02, 5.52164530e-03, 3.16078247e+02
-1.95467398e-02, -2.27422640e-02, 6.93139201e-03, 3.00025208e+02
-2.00984888e-02, -2.38249395e-02, 9.90144350e-03, 3.00009338e+02
-2.40734778e-02, -2.46585347e-02, 9.78500675e-03, 3.00004242e+02
-2.28897519e-02, -2.26991139e-02, 1.06345648e-02, 3.00041199e+02
-2.20015086e-02, -2.44481917e-02, 1.06962435e-02, 3.00004578e+02
-2.38147341e-02, -2.28587035e-02, 1.00617511e-02, 3.00035980e+02
-2.40381807e-02, -2.37542074e-02, 9.83843114e-03, 3.00014008e+02
-2.31151450e-02, -2.44972277e-02, 1.05052060e-02, 3.00004852e+02
-2.24791430e-02, -2.36758534e-02, 1.07601276e-02, 3.00016022e+02
-2.44321041e-02, 9.99009516e-03, 8.90750811e-03, 3.17603271e+02
-2.36542076e-02, 9.77758784e-03, 9.98817664e-03, 3.17549774e+02
-2.35735346e-02, 1.08217439e-02, 1.02762952e-02, 3.18721497e+02
-2.42917612e-02, 1.01332888e-02, 6.74098684e-03, 3.16953400e+02
-2.45914329e-02, 9.57867596e-03, 7.78454682e-03, 3.16916656e+02
-1.94604415e-02, 9.93639510e-03, 8.62427149e-03, 3.15496674e+02
-1.97555963e-02, 9.58925392e-03, 6.81406446e-03, 3.14316284e+02
-2.04198454e-02, 1.07356291e-02, 5.82883181e-03, 3.15695404e+02
-2.45235749e-02, -2.17599738e-02, 7.21022999e-03, 3.00077271e+02
-2.34085210e-02, -2.08319593e-02, 5.73297590e-03, 3.00134827e+02
-2.07699668e-02, -2.08743587e-02, 5.58551680e-03, 3.00119263e+02
-2.24525258e-02, -3.67678213e-03, 4.33350168e-03, 3.18443695e+02
-2.14786232e-02, -2.19015852e-02, 5.29354904e-03, 3.00069305e+02
-2.02095341e-02, 9.58336424e-03, 9.81161557e-03, 3.15342743e+02
-2.07523983e-02, 8.98533314e-03, 1.04123242e-02, 3.16376587e+02
-2.21094191e-02, 9.72169172e-03, 5.39605599e-03, 3.15082367e+02
-2.30920296e-02, 8.89023766e-03, 5.54512069e-03, 3.15123505e+02
-2.38349140e-02, 8.82715266e-03, 5.98856434e-03, 3.15625549e+02
-1.95278488e-02, -2.09377594e-02, 9.00576543e-03, 3.00119324e+02
-2.44625378e-02, -2.08122823e-02, 9.00133513e-03, 3.00159790e+02
-2.10837703e-02, -2.10298933e-02, 1.05412174e-02, 3.00132599e+02
-2.35578790e-02, -2.00731717e-02, 1.02415280e-02, 3.00320282e+02
-2.22198963e-02, -2.03548688e-02, 1.07032228e-02, 3.00228760e+02
-2.38483809e-02, -2.11469755e-02, 9.94433463e-03, 3.00142700e+02
-2.05936097e-02, -1.91485379e-02, 5.67485159e-03, 3.00321289e+02
-1.95045508e-02, -2.08983030e-02, 7.02816574e-03, 3.00110199e+02
-1.99251268e-02, -1.93498898e-02, 6.18140819e-03, 3.00289856e+02
-2.34297179e-02, -1.99988075e-02, 5.69245778e-03, 3.00237885e+02
-2.41932534e-02, -2.07888391e-02, 6.40734099e-03, 3.00149292e+02
-2.46894844e-02, -1.99319962e-02, 7.31983874e-03, 3.00310120e+02
-2.27652825e-02, -1.90196503e-02, 5.47110895e-03, 3.00317108e+02
-2.47409977e-02, 9.19401459e-03, 8.56994372e-03, 3.17695984e+02
-2.45842356e-02, 8.03333148e-03, 8.79204739e-03, 3.16221619e+02
-2.40587313e-02, 8.00214428e-03, 9.94670298e-03, 3.17170746e+02
-2.44266763e-02, 7.79922120e-03, 6.72669662e-03, 3.15428375e+02
-2.19544396e-02, -1.86206028e-02, 1.08654378e-02, 3.00594238e+02
-2.01722309e-02, -1.94472577e-02, 9.99540556e-03, 3.00312042e+02
-2.07563955e-02, -1.92678291e-02, 1.04728872e-02, 3.00384613e+02
-2.17841305e-02, 7.62063358e-03, 1.06920106e-02, 3.15598511e+02
-2.29900517e-02, 8.06197710e-03, 1.04946820e-02, 3.16107819e+02
-1.93705764e-02, 8.01069289e-03, 7.84346834e-03, 3.13583160e+02
-1.93698481e-02, 9.02387500e-03, 7.49599328e-03, 3.14323181e+02
-1.94245521e-02, 8.01843684e-03, 8.78735818e-03, 3.14326111e+02
-1.95582602e-02, 9.00712423e-03, 9.27782897e-03, 3.15474457e+02
-2.01889817e-02, 8.18743184e-03, 5.89061994e-03, 3.14095734e+02
-2.43452135e-02, -1.89193245e-02, 6.69757184e-03, 3.00419708e+02
-2.38273852e-02, -1.78676825e-02, 6.14137435e-03, 3.00553925e+02
-2.13479251e-02, 7.81957339e-03, 5.37795248e-03, 3.13613434e+02
-1.99950989e-02, 8.99910927e-03, 6.05712784e-03, 3.14623657e+02
-2.25070603e-02, 7.34568015e-03, 5.49864536e-03, 3.13435669e+02
-2.40559522e-02, -1.92893445e-02, 9.62666143e-03, 3.00381531e+02
-2.44864542e-02, -1.99009646e-02, 9.18179192e-03, 3.00352051e+02
-2.21385024e-02, -1.95295513e-02, 1.08553842e-02, 3.00400726e+02
-2.05342658e-02, -1.74016431e-02, 5.80034684e-03, 3.00562469e+02
-2.19399016e-02, -1.82362925e-02, 5.31740021e-03, 3.00424072e+02
-1.92827638e-02, -1.74730737e-02, 8.02901573e-03, 3.00656525e+02
-1.92066208e-02, -1.90982353e-02, 8.48227460e-03, 3.00406281e+02
-1.97359975e-02, -1.77216511e-02, 6.52464293e-03, 3.00542694e+02
-1.93458833e-02, -1.93009358e-02, 7.66168861e-03, 3.00288940e+02
-1.95213240e-02, -1.85435861e-02, 6.69410406e-03, 3.00442261e+02
-2.41850130e-02, 6.55746879e-03, 9.38461162e-03, 3.14754272e+02
-2.31998954e-02, 6.27488131e-03, 1.03274910e-02, 3.14578705e+02
-2.26763282e-02, -1.68589596e-02, 1.05078621e-02, 3.00876221e+02
-2.18264535e-02, -1.77080519e-02, 1.08142635e-02, 3.00714630e+02
-2.45444495e-02, -1.83926430e-02, 8.83118436e-03, 3.00587830e+02
-2.42954940e-02, 6.58983784e-03, 6.67825388e-03, 3.14287598e+02
-2.45568454e-02, 6.06510043e-03, 7.74799241e-03, 3.14039246e+02
-2.02846099e-02, -1.74518749e-02, 1.00765275e-02, 3.00720795e+02
-2.01664530e-02, -1.84450261e-02, 9.98561084e-03, 3.00485474e+02
-2.13297941e-02, -1.86739564e-02, 1.06960954e-02, 3.00517975e+02
-1.95078459e-02, 6.31029299e-03, 8.66093952e-03, 3.12820831e+02
-2.05447134e-02, 7.26461224e-03, 1.01320874e-02, 3.14446564e+02
-1.96742024e-02, 6.11086562e-03, 6.70918822e-03, 3.12387665e+02
-2.04519089e-02, 7.22880987e-03, 5.83952293e-03, 3.13324707e+02
-1.97533574e-02, -1.65514741e-02, 9.34981834e-03, 3.00853607e+02
-2.08006762e-02, 5.43140201e-03, 1.03060845e-02, 3.13038727e+02
-2.21832152e-02, 6.24846620e-03, 5.40800113e-03, 3.12678253e+02
-2.30194554e-02, 5.48020517e-03, 5.56673296e-03, 3.12514801e+02
-2.38033887e-02, 5.44498023e-03, 5.93263609e-03, 3.13303131e+02
-2.45058741e-02, -1.64452009e-02, 6.89977501e-03, 3.01118134e+02
-2.44484060e-02, -1.75463893e-02, 7.05378363e-03, 3.00674164e+02
-2.32484918e-02, -1.53742544e-02, 5.76175377e-03, 3.01111786e+02
-2.38190182e-02, -1.63515415e-02, 9.99811850e-03, 3.01184296e+02
-1.93651356e-02, -1.55119309e-02, 7.66432472e-03, 3.01006683e+02
-1.93276703e-02, -1.65539663e-02, 8.31430685e-03, 3.00779022e+02
-1.93947311e-02, 4.73820092e-03, 9.18110460e-03, 3.12808868e+02
-2.07622517e-02, 4.08949051e-03, 1.03006251e-02, 3.12606354e+02
-2.46937349e-02, 5.64822182e-03, 8.43074266e-03, 3.14584686e+02
-2.45429017e-02, 4.36738413e-03, 9.00107622e-03, 3.13969543e+02
-2.35057194e-02, 4.80908900e-03, 1.01631265e-02, 3.13860474e+02
-2.46172100e-02, 3.82403773e-03, 7.96910189e-03, 3.12693604e+02
-2.43141707e-02, 4.54728911e-03, 6.70236675e-03, 3.12720886e+02
-1.94595084e-02, 4.08256659e-03, 7.32925395e-03, 3.10891937e+02
-1.98512543e-02, 4.08635940e-03, 6.30031340e-03, 3.11117859e+02
-1.99089404e-02, 5.33369556e-03, 6.16064714e-03, 3.12208710e+02
-2.03804113e-02, 4.47936775e-03, 5.78106940e-03, 3.11386780e+02
-2.18927190e-02, 3.99334403e-03, 1.06539959e-02, 3.12711670e+02
-2.21504234e-02, 3.87461600e-03, 5.40828379e-03, 3.11014893e+02
-2.05520410e-02, -1.54188443e-02, 5.70756290e-03, 3.01139709e+02
-2.19249595e-02, -1.45094721e-02, 5.27163409e-03, 3.01420837e+02
-2.15532202e-02, -1.66180581e-02, 5.36627229e-03, 3.00800842e+02
-2.36603115e-02, -1.44656012e-02, 1.00509655e-02, 3.01780121e+02
-2.00663675e-02, -1.43707599e-02, 9.64729208e-03, 3.01440460e+02
-2.06142012e-02, -1.63695253e-02, 1.04797697e-02, 3.01332733e+02
-2.45572999e-02, -1.47441495e-02, 7.94263836e-03, 3.01540253e+02
-2.41668969e-02, -1.46341091e-02, 6.42145844e-03, 3.01558594e+02
-2.42296550e-02, -1.44109791e-02, 9.28416103e-03, 3.01686829e+02
-2.41797455e-02, 2.96266354e-03, 9.60451458e-03, 3.12850647e+02
-1.93506721e-02, 3.02934600e-03, 8.38882010e-03, 3.10584137e+02
-1.96991898e-02, 2.84075923e-03, 9.19668470e-03, 3.10678192e+02
-2.11008117e-02, 2.94173416e-03, 5.50981611e-03, 3.10152161e+02
-2.34980267e-02, 2.61902367e-03, 5.91823459e-03, 3.10660400e+02
-2.00852212e-02, -1.45053482e-02, 6.12321682e-03, 3.01315613e+02
-1.93281062e-02, -1.45237790e-02, 7.92829972e-03, 3.01342529e+02
-1.96987092e-02, -1.56352762e-02, 6.44034427e-03, 3.01044769e+02
-1.96114611e-02, 1.56227802e-03, 6.62341109e-03, 3.09722687e+02
-2.00339202e-02, 3.03886551e-03, 6.15937309e-03, 3.10356201e+02
-1.92783456e-02, 2.15459848e-03, 7.87339080e-03, 3.09963531e+02
-2.24110093e-02, -1.34747783e-02, 1.07140653e-02, 3.02274017e+02
-2.08473410e-02, -1.38218626e-02, 1.03050126e-02, 3.01742371e+02
-2.08549239e-02, -1.46983499e-02, 1.05722621e-02, 3.01777405e+02
-2.46508457e-02, 1.52501219e-03, 7.84748700e-03, 3.11220428e+02
-2.46486124e-02, 2.99211498e-03, 8.50944873e-03, 3.12178192e+02
-2.43832711e-02, 3.21198488e-03, 6.59205392e-03, 3.12361755e+02
-2.23606564e-02, 2.07315153e-03, 1.07909460e-02, 3.12309143e+02
-2.29239129e-02, 3.79091688e-03, 1.05704274e-02, 3.13227325e+02
-2.21190080e-02, 1.43040263e-03, 5.36104245e-03, 3.09404358e+02
-1.93066243e-02, -1.27125746e-02, 8.09524395e-03, 3.01976196e+02
-1.94763616e-02, -1.44050624e-02, 8.87977704e-03, 3.01479095e+02
-2.46872827e-02, -1.27396854e-02, 8.45947117e-03, 3.02699463e+02
-2.42665503e-02, -1.26502924e-02, 9.40818619e-03, 3.02582367e+02
-2.40222029e-02, -1.26317153e-02, 6.15699310e-03, 3.02463135e+02
-2.45204885e-02, -1.26271332e-02, 7.11288443e-03, 3.02475189e+02
-2.46538501e-02, -1.34800607e-02, 7.71528808e-03, 3.02199615e+02
-2.29161903e-02, -1.28162391e-02, 5.38726291e-03, 3.02325623e+02
-2.08656657e-02, 1.27531926e-03, 5.50904218e-03, 3.09319611e+02
-1.98621657e-02, -1.35842189e-02, 6.32021716e-03, 3.01650513e+02
-2.17332765e-02, -1.29379667e-02, 5.33094723e-03, 3.01931793e+02
-2.43919026e-02, 1.52684026e-03, 9.42934770e-03, 3.12166077e+02
-2.00167689e-02, -1.25272563e-02, 5.98075241e-03, 3.02212952e+02
-2.03361902e-02, 3.76610202e-04, 9.90259182e-03, 3.09294220e+02
-1.95302386e-02, 1.00117852e-03, 9.09104478e-03, 3.09426483e+02
-2.12826617e-02, 2.11672130e-04, 1.03935394e-02, 3.09416534e+02
-2.38981657e-02, -1.17950412e-02, 9.96909477e-03, 3.03203766e+02
-1.98129751e-02, -1.09326495e-02, 9.39177629e-03, 3.02801422e+02
-2.12078672e-02, -1.23387435e-02, 1.04538901e-02, 3.02365143e+02
-2.04313807e-02, -1.08591039e-02, 5.88309439e-03, 3.02478455e+02
-2.12925095e-02, -1.17726699e-02, 5.53039927e-03, 3.02181793e+02
-2.30922028e-02, -5.79528685e-04, 1.05058169e-02, 3.10048126e+02
-2.22552158e-02, 1.31106866e-03, 1.07472343e-02, 3.11566620e+02
-1.92988534e-02, -1.08791525e-02, 7.90961832e-03, 3.02685425e+02
-2.43776273e-02, -3.45806475e-04, 8.87595396e-03, 3.09661133e+02
-2.35756040e-02, 1.46898115e-03, 1.01684993e-02, 3.11197571e+02
-1.94742568e-02, -5.94215002e-04, 7.52506079e-03, 3.07774292e+02
-2.06483249e-02, -5.94768848e-04, 5.77599090e-03, 3.07796600e+02
-2.16646269e-02, -6.67880115e-04, 5.46525605e-03, 3.07923553e+02
-1.97735000e-02, -6.30644208e-04, 6.47198223e-03, 3.07936676e+02
-2.37911604e-02, 5.20572590e-04, 5.91629278e-03, 3.09851013e+02
-2.42970921e-02, 1.44203298e-03, 6.74203038e-03, 3.10432892e+02
-2.45778207e-02, 2.88953044e-04, 7.83071108e-03, 3.10643463e+02
-2.32447814e-02, -1.10220099e-02, 5.58393123e-03, 3.03044281e+02
-2.28636414e-02, -1.20414887e-02, 5.43310679e-03, 3.02532196e+02
-2.13000476e-02, -1.09172501e-02, 5.41257299e-03, 3.02671295e+02
-2.46387832e-02, -1.10113025e-02, 8.51465017e-03, 3.03320190e+02
-2.43837051e-02, -1.08708944e-02, 6.68467255e-03, 3.03332306e+02
-2.29783226e-02, -1.01886997e-02, 1.04434900e-02, 3.03692688e+02
-2.25635860e-02, -1.21566793e-02, 1.07119493e-02, 3.03330078e+02
-2.18804292e-02, -1.46631990e-03, 1.07232388e-02, 3.09102295e+02
-2.08613314e-02, -1.71323912e-03, 1.05030788e-02, 3.08845428e+02
-1.94820464e-02, -1.01362485e-02, 7.12844916e-03, 3.02881622e+02
-1.92901753e-02, -9.31651704e-03, 8.70000850e-03, 3.03866150e+02
-2.39037126e-02, -4.70367435e-04, 6.12367876e-03, 3.09057709e+02
-2.42134128e-02, -1.57881586e-03, 6.53017778e-03, 3.08450562e+02
-2.47005466e-02, -8.30944744e-04, 7.94382114e-03, 3.09843109e+02
-2.05326993e-02, -9.36304405e-03, 5.70168905e-03, 3.03388794e+02
-2.44895332e-02, -9.46504157e-03, 9.06830188e-03, 3.04176941e+02
-2.43827663e-02, -1.10326931e-02, 9.46167484e-03, 3.03744476e+02
-2.45796703e-02, -2.75786477e-03, 8.99957400e-03, 3.08645996e+02
-2.34392155e-02, -2.18230323e-03, 1.02951797e-02, 3.08784119e+02
-2.08334122e-02, -1.00629972e-02, 1.03550814e-02, 3.03416992e+02
-1.97370760e-02, -8.37768614e-03, 9.57293529e-03, 3.04413208e+02
-1.96974855e-02, -9.22040548e-03, 9.50869732e-03, 3.03929718e+02
-2.44377442e-02, -2.58324691e-03, 6.83895545e-03, 3.07968201e+02
-1.93260722e-02, -8.50086845e-03, 7.84439407e-03, 3.03698212e+02
-1.99336149e-02, -9.14449990e-03, 6.16352633e-03, 3.03457123e+02
-2.19150130e-02, -1.01291547e-02, 1.06434152e-02, 3.03651917e+02
-1.94788910e-02, -2.21817731e-03, 9.13826656e-03, 3.07951721e+02
-2.06459481e-02, -2.84288498e-03, 1.03029273e-02, 3.07689667e+02
-1.93672720e-02, -1.55611557e-03, 7.48634711e-03, 3.07361877e+02
-1.93326119e-02, -2.58217799e-03, 7.85671454e-03, 3.06881104e+02
-1.95435472e-02, -1.56024774e-03, 9.30418819e-03, 3.08655457e+02
-2.01981775e-02, -2.24611978e-03, 5.89231588e-03, 3.07078217e+02
-2.17865705e-02, -1.58792560e-03, 5.39694354e-03, 3.07300995e+02
-2.12946068e-02, -2.63664103e-03, 5.42850792e-03, 3.06754456e+02
-2.00546235e-02, -1.52233290e-03, 5.99306682e-03, 3.07695801e+02
-1.95558630e-02, -7.35698873e-03, 8.96314066e-03, 3.04520050e+02
-2.18090378e-02, -7.48906750e-03, 5.34603465e-03, 3.04235046e+02
-2.13530753e-02, -8.43677390e-03, 5.51684387e-03, 3.03436462e+02
-2.32647080e-02, -9.12010483e-03, 5.37480973e-03, 3.04373749e+02
-2.29236204e-02, -9.92818363e-03, 5.46004856e-03, 3.03313507e+02
-2.48171594e-02, -9.07893106e-03, 8.46304838e-03, 3.04766937e+02
-2.41922252e-02, -8.44977051e-03, 6.78030215e-03, 3.04265045e+02
-2.46411152e-02, -9.95429326e-03, 8.19998048e-03, 3.03642273e+02
-2.32986994e-02, -2.97273835e-03, 5.70078567e-03, 3.07126617e+02
-2.38116886e-02, -1.92610058e-03, 5.99788548e-03, 3.08445770e+02
-2.43718699e-02, -7.38798408e-03, 9.28953383e-03, 3.05518066e+02
-2.39831358e-02, -8.36877432e-03, 9.70639382e-03, 3.04604401e+02
-2.44478360e-02, -3.89418076e-03, 8.79432634e-03, 3.07313568e+02
-2.39597857e-02, -3.95203196e-03, 9.87400301e-03, 3.07776245e+02
-2.35475730e-02, -3.05643142e-03, 1.02533847e-02, 3.08184479e+02
-1.95076559e-02, -4.18941351e-03, 8.66089761e-03, 3.06184692e+02
-2.43250709e-02, -3.84557829e-03, 6.71348628e-03, 3.07101746e+02
-2.45196950e-02, -4.51951474e-03, 7.67218322e-03, 3.06718231e+02
-2.35207304e-02, -7.35301245e-03, 5.88592095e-03, 3.04541565e+02
-2.03184336e-02, -3.92469065e-03, 5.88857383e-03, 3.06106232e+02
-1.98058374e-02, -4.43810085e-03, 6.75329240e-03, 3.05297424e+02
-2.03595217e-02, -3.01330653e-03, 5.90903033e-03, 3.06362274e+02
-1.94703583e-02, -7.43236998e-03, 7.56605482e-03, 3.03879517e+02
-1.97084285e-02, -6.56955736e-03, 6.71525626e-03, 3.04332092e+02
-2.02456396e-02, -6.73252624e-03, 5.89169376e-03, 3.04566620e+02
-2.02121101e-02, -4.53235302e-03, 9.81691293e-03, 3.06214691e+02
-2.45880261e-02, -6.65750680e-03, 8.57548974e-03, 3.05817932e+02
-2.43285317e-02, -7.38209253e-03, 6.99902885e-03, 3.04885529e+02
-2.03617029e-02, -6.67443639e-03, 1.01119606e-02, 3.05339630e+02
-1.94794573e-02, -5.90701215e-03, 8.99651553e-03, 3.05510956e+02
-1.94319207e-02, -6.10969122e-03, 7.72662973e-03, 3.04679260e+02
-1.94243807e-02, -4.99575539e-03, 7.55364308e-03, 3.05277161e+02
-1.95055492e-02, -5.00774710e-03, 9.34357848e-03, 3.06755920e+02
-2.29061060e-02, -3.88940377e-03, 1.04578566e-02, 3.06988251e+02
-2.14911848e-02, -5.37334196e-03, 1.04059950e-02, 3.05728821e+02
-2.28140727e-02, -5.10867406e-03, 5.47725288e-03, 3.05929596e+02
-2.13002004e-02, -3.83144710e-03, 5.43047115e-03, 3.06149414e+02
-2.43041739e-02, -5.04161045e-03, 6.59450749e-03, 3.06530701e+02
-2.36230735e-02, -4.96226782e-03, 1.01041077e-02, 3.06999420e+02
-2.39268076e-02, -6.06193440e-03, 9.84022208e-03, 3.06503387e+02
-2.47299168e-02, -5.83042717e-03, 8.55676644e-03, 3.06725372e+02
-2.47063991e-02, -4.92493156e-03, 8.55087396e-03, 3.07208435e+02
-2.27256790e-02, -7.02775177e-03, 1.06351878e-02, 3.05677032e+02
-2.19388064e-02, -5.56266168e-03, 1.06529584e-02, 3.06293701e+02
-2.04742644e-02, -6.16458477e-03, 5.59537672e-03, 3.05187927e+02
-2.14197468e-02, -6.04131445e-03, 5.46580041e-03, 3.04798279e+02
-2.00873092e-02, -4.93308390e-03, 6.04989333e-03, 3.05396545e+02
-2.17363220e-02, -4.97622462e-03, 5.33541385e-03, 3.05561371e+02
-2.30561644e-02, -6.46409299e-03, 5.53686172e-03, 3.05270935e+02
-2.41697505e-02, -6.67509669e-03, 6.28608046e-03, 3.05623260e+02
-2.19449531e-02, -6.66038599e-03, 5.30379405e-03, 3.04996124e+02
-2.44859997e-02, -6.08021719e-03, 6.84819231e-03, 3.06146393e+02
-2.35279016e-02, -4.33199760e-03, 5.87290293e-03, 3.06389984e+02
-1.97076779e-02, -6.62466558e-03, 9.49200895e-03, 3.05372375e+02
-2.47320775e-02, -6.51263259e-03, 7.69202365e-03, 3.06047058e+02
-1.95044652e-02, -4.02209116e-03, 7.60869356e-03, 3.05734039e+02
-2.45189145e-02, -1.00806579e-02, 7.13524316e-03, 3.03697693e+02
-2.18971614e-02, -1.01811886e-02, 5.38437255e-03, 3.02982178e+02
-2.07799058e-02, -7.59089179e-03, 5.62951481e-03, 3.04041931e+02
-2.22764332e-02, -3.04150139e-03, 5.47066703e-03, 3.06558472e+02
-1.96695346e-02, -7.29571097e-04, 9.32176877e-03, 3.08812531e+02
-2.17556152e-02, -3.28481826e-03, 1.06923962e-02, 3.07665741e+02
-2.39952728e-02, -3.12189339e-03, 6.13844628e-03, 3.07598297e+02
-1.97785217e-02, -7.49955373e-03, 9.66596790e-03, 3.05059052e+02
-2.46615950e-02, -1.41102506e-03, 8.69831629e-03, 3.09653076e+02
-1.99018363e-02, -9.92578641e-03, 6.27409387e-03, 3.02999786e+02
-2.35385131e-02, -1.09911859e-02, 1.01873092e-02, 3.03511047e+02
-2.33036000e-02, 2.19218223e-03, 1.04277637e-02, 3.12354645e+02
-2.28357203e-02, -1.55686378e-03, 1.06585249e-02, 3.09397125e+02
-2.38965694e-02, -4.25570004e-04, 9.77721997e-03, 3.10042206e+02
-1.95891075e-02, -1.19483341e-02, 8.98797717e-03, 3.02317139e+02
-2.03798115e-02, -1.13548124e-02, 1.01611847e-02, 3.02981750e+02
-1.92986857e-02, 1.42022234e-03, 8.29275325e-03, 3.09642273e+02
-2.46234331e-02, 9.69186658e-04, 8.78657307e-03, 3.11554291e+02
-2.42721569e-02, 2.02612346e-03, 9.52428300e-03, 3.12446838e+02
-1.94918569e-02, -1.36683378e-02, 7.29242340e-03, 3.01478333e+02
-2.00889483e-02, 1.10665825e-03, 6.00586506e-03, 3.09386017e+02
-2.43970100e-02, -1.18292896e-02, 6.68974640e-03, 3.02913147e+02
-2.45189294e-02, -1.17853386e-02, 9.10043158e-03, 3.03160950e+02
-2.44859960e-02, -1.36079583e-02, 8.89835414e-03, 3.02173492e+02
-2.22202446e-02, -1.27788838e-02, 1.08082285e-02, 3.02933411e+02
-2.00024508e-02, -1.63482036e-02, 6.23735134e-03, 3.00763245e+02
-1.92106906e-02, -1.35858143e-02, 8.25777370e-03, 3.01938629e+02
-2.14331895e-02, 2.03912519e-03, 5.39206527e-03, 3.09574097e+02
-2.04379428e-02, 2.72663753e-03, 1.01021621e-02, 3.11091400e+02
-1.95041131e-02, 2.02296232e-03, 8.95769149e-03, 3.10205231e+02
-2.34081652e-02, 3.08904867e-03, 1.03505962e-02, 3.13097931e+02
-2.47440189e-02, -1.58453267e-02, 7.62460148e-03, 3.01422058e+02
-2.06349529e-02, -1.62873864e-02, 5.66448551e-03, 3.00833710e+02
-2.15123128e-02, -1.73732378e-02, 5.19183557e-03, 3.00732758e+02
-2.10409183e-02, -1.46439383e-02, 5.61615732e-03, 3.01183441e+02
-2.15194859e-02, -1.36758666e-02, 5.30109927e-03, 3.01677277e+02
-2.28284765e-02, 4.61179810e-03, 1.06290542e-02, 3.13727936e+02
-1.94714461e-02, -1.53945368e-02, 8.84259492e-03, 3.01189545e+02
-2.27911919e-02, -1.44949378e-02, 5.51096071e-03, 3.01343903e+02
-2.44645234e-02, 5.50715253e-03, 6.92060916e-03, 3.13788147e+02
-2.02095937e-02, 6.08330220e-03, 9.81158391e-03, 3.12985535e+02
-2.10642312e-02, 6.33043656e-03, 5.58435032e-03, 3.12243378e+02
-2.00841725e-02, 6.44775527e-03, 5.92883117e-03, 3.13122467e+02
-1.94594767e-02, 6.40026666e-03, 7.53116840e-03, 3.12504944e+02
-1.95316784e-02, 5.51194465e-03, 9.37071163e-03, 3.13229248e+02
-2.27599982e-02, 5.42596029e-03, 1.06617911e-02, 3.14843445e+02
-1.92322321e-02, -2.00588945e-02, 8.22170358e-03, 3.00212860e+02
-1.94934513e-02, -1.93980057e-02, 6.82320632e-03, 3.00279144e+02
-1.92411114e-02, -2.01154556e-02, 7.35510886e-03, 3.00211426e+02
-1.97549071e-02, -1.89987440e-02, 9.31615662e-03, 3.00345459e+02
-2.37101018e-02, 7.27348030e-03, 5.90680446e-03, 3.14620972e+02
-2.43193563e-02, -1.71311237e-02, 6.40505552e-03, 3.00928253e+02
-2.28317939e-02, 9.06367227e-03, 1.05133802e-02, 3.16714630e+02
-2.06454881e-02, -2.01186072e-02, 1.04518272e-02, 3.00253021e+02
-2.42178366e-02, 8.46103486e-03, 6.26863167e-03, 3.16075043e+02
-2.43243556e-02, 7.48199411e-03, 9.30148363e-03, 3.15784393e+02
