Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ], X [ m ], Y [ m ], Z [ m ]
3.33902240e-03, 1.13261805e+01, -1.18315313e-02, -9.99999978e-03, -3.27562653e-02, -7.96607509e-03
-7.00864475e-04, 1.14173336e+01, -9.48758516e-03, -9.99999978e-03, -3.24494205e-02, -7.92753790e-03
-1.50630146e-03, 1.28313122e+01, 1.13509074e-02, -9.99999978e-03, -1.06356312e-02, -9.00636055e-03
-6.88432541e-04, 1.28125324e+01, 1.12674981e-02, -9.99999978e-03, -1.01658590e-02, -9.13020596e-03
-4.17572120e-03, 1.26722021e+01, 1.56722870e-02, -9.99999978e-03, -1.08714085e-02, -9.38080810e-03
-3.89681198e-04, 1.27404509e+01, 1.29176546e-02, -9.99999978e-03, -9.98837128e-03, -9.36380867e-03
-4.17572120e-03, 1.26722021e+01, 1.56722870e-02, -9.99999978e-03, -1.08714085e-02, -9.38080810e-03
3.24545195e-04, 1.28229780e+01, 1.05806515e-02, -9.99999978e-03, -9.76573303e-03, -9.09781735e-03
1.46328355e-04, 1.29404144e+01, 7.76146492e-03, -9.99999978e-03, -9.93051659e-03, -8.71766172e-03
-4.17572120e-03, 1.26722021e+01, 1.56722870e-02, -9.99999978e-03, -1.08714085e-02, -9.38080810e-03
-2.60772603e-03, 1.28756161e+01, 1.04235932e-02, -9.99999978e-03, -1.12245027e-02, -8.87561683e-03
1.66683807e-03, 1.27393818e+01, 6.75824704e-05, -9.99999978e-03, -1.80664938e-02, -8.02644901e-03
-4.13858099e-03, 1.20204411e+01, -3.49009992e-03, -9.99999978e-03, -2.79490929e-02, -7.83495326e-03
-5.36108436e-03, 1.20204639e+01, -3.67270154e-03, -9.99999978e-03, -2.79817898e-02, -7.81099824e-03
-1.02684554e-02, 1.19364510e+01, 6.80249184e-04, -9.99999978e-03, -2.85277572e-02, -7.35944416e-03
-1.07076215e-02, 1.19757366e+01, 1.10442750e-04, -9.99999978e-03, -2.85426155e-02, -7.85150379e-03
3.04382271e-03, 1.25904264e+01, -2.39109974e-02, -9.99999978e-03, -1.95489023e-02, -7.22075254e-03
1.32114440e-03, 1.29539518e+01, -6.21774839e-03, -9.99999978e-03, -9.47594177e-03, -7.36247003e-03
1.07850984e-03, 1.30387268e+01, 6.59250480e-04, -9.99999978e-03, -9.04064905e-03, -8.00245814e-03
2.74942000e-03, 1.23185606e+01, -4.10681241e-05, -9.99999978e-03, -2.41914168e-02, -8.07970855e-03
-9.59547702e-04, 1.24232435e+01, 2.77417861e-02, -9.99999978e-03, -2.20244732e-02, -8.85449164e-03
-7.49867177e-04, 1.24296122e+01, 2.84419563e-02, -9.99999978e-03, -2.18407325e-02, -8.90236907e-03
-1.89545075e-03, 1.28683357e+01, 1.00431889e-02, -9.99999978e-03, -1.23201692e-02, -8.79518129e-03
-2.53331685e-03, 1.29027557e+01, 1.00183543e-02, -9.99999978e-03, -1.15442434e-02, -8.81138910e-03
-3.17099300e-04, 1.25365696e+01, 2.50144843e-02, -9.99999978e-03, -1.61696300e-02, -9.38080810e-03
-1.41247269e-03, 1.23054333e+01, 3.05161998e-02, -9.99999978e-03, -2.37605236e-02, -8.73344485e-03
-9.21571162e-04, 1.22769432e+01, 3.78974378e-02, -9.99999978e-03, -2.35592294e-02, -8.96181352e-03
-9.44155268e-04, 1.23375587e+01, 2.87268888e-02, -9.99999978e-03, -2.34415270e-02, -8.72315187e-03
-1.06205931e-03, 1.24419794e+01, 2.43186653e-02, -9.99999978e-03, -2.21375227e-02, -8.74748453e-03
-1.65938633e-03, 1.23186979e+01, 3.69580984e-02, -9.99999978e-03, -2.29051746e-02, -8.97963159e-03
-2.79621710e-03, 1.28408298e+01, 1.20578567e-02, -9.99999978e-03, -1.38266543e-02, -8.75708647e-03
-2.79621710e-03, 1.28408298e+01, 1.20578567e-02, -9.99999978e-03, -1.38266543e-02, -8.75708647e-03
-2.79621710e-03, 1.28408298e+01, 1.20578567e-02, -9.99999978e-03, -1.38266543e-02, -8.75708647e-03
-2.79621710e-03, 1.28408298e+01, 1.20578567e-02, -9.99999978e-03, -1.38266543e-02, -8.75708647e-03
-2.79621710e-03, 1.28408298e+01, 1.20578567e-02, -9.99999978e-03, -1.38266543e-02, -8.75708647e-03
-1.86689291e-03, 1.26064005e+01, 2.08463036e-02, -9.99999978e-03, -1.44035565e-02, -9.38080810e-03
1.71398674e-03, 1.20692329e+01, 2.68203728e-02, -9.99999978e-03, -2.65958868e-02, -8.58052541e-03
4.13723616e-03, 1.20801888e+01, 1.62392724e-02, -9.99999978e-03, -2.64205541e-02, -8.42865929e-03
1.43573456e-03, 1.20632181e+01, -7.58209731e-03, -9.99999978e-03, -2.70125456e-02, -7.93442503e-03
2.08096346e-04, 1.20585403e+01, 3.48430127e-02, -9.99999978e-03, -2.62814220e-02, -8.78450554e-03
-1.58031052e-03, 1.20368357e+01, 3.81540246e-02, -9.99999978e-03, -2.66060047e-02, -8.84948485e-03
-5.33017446e-04, 1.30954247e+01, -1.64141471e-04, -9.99999978e-03, -4.69072815e-03, -8.02593213e-03
-2.89166579e-04, 1.30159168e+01, -4.86784056e-03, -9.99999978e-03, -5.05832536e-03, -7.32211396e-03
-7.24226236e-04, 1.30214624e+01, -5.31404465e-03, -9.99999978e-03, -4.41628974e-03, -7.19023217e-03
-6.21895771e-04, 1.30789185e+01, -1.39905710e-03, -9.99999978e-03, -4.56135301e-03, -7.81942159e-03
-4.64180601e-04, 1.30014191e+01, 6.69327378e-03, -9.99999978e-03, -5.44567499e-03, -8.83374922e-03
-4.19838820e-04, 1.29873333e+01, 6.43014256e-03, -9.99999978e-03, -5.88099891e-03, -8.81925132e-03
-3.73270101e-04, 1.29650726e+01, 6.71693962e-03, -9.99999978e-03, -5.86304534e-03, -8.86074360e-03
-3.58083402e-03, 1.22246780e+01, 3.73664387e-02, -9.99999978e-03, -2.45006792e-02, -8.82525835e-03
-5.29917888e-03, 1.21579151e+01, 4.07951400e-02, -9.99999978e-03, -2.48235743e-02, -8.94166902e-03
-1.69224833e-04, 1.29698639e+01, 5.75733231e-03, -9.99999978e-03, -8.52843281e-03, -8.75708647e-03
-5.51665435e-04, 1.29788342e+01, 7.31553975e-03, -9.99999978e-03, -5.07960888e-03, -8.91998969e-03
1.04943500e-03, 1.30385399e+01, 7.07568601e-04, -9.99999978e-03, -9.02774930e-03, -8.00952222e-03
3.23336199e-03, 1.21165314e+01, 2.77460665e-02, -9.99999978e-03, -2.60178689e-02, -8.64104554e-03
-5.80551452e-04, 1.30047092e+01, 7.14531727e-03, -9.99999978e-03, -4.86447709e-03, -8.87631346e-03
-5.34545630e-04, 1.30947590e+01, 3.61857266e-04, -9.99999978e-03, -4.64895042e-03, -8.09449144e-03
1.72532629e-04, 1.30164328e+01, 6.57101907e-03, -9.99999978e-03, -4.21030540e-03, -8.83696787e-03
1.39994745e-03, 1.30190372e+01, -2.06730212e-03, -9.99999978e-03, -7.43960962e-03, -7.70838046e-03
9.28653812e-04, 1.30553827e+01, 1.99821123e-04, -9.99999978e-03, -8.18830729e-03, -7.93819781e-03
1.70534314e-03, 1.29818468e+01, -4.77014482e-03, -9.99999978e-03, -7.67805800e-03, -7.34417140e-03
-5.95771766e-04, 1.30969639e+01, 7.52393535e-05, -9.99999978e-03, -4.68663359e-03, -8.05968326e-03
-5.48830081e-04, 1.30965261e+01, -7.84523872e-05, -9.99999978e-03, -4.65926062e-03, -8.03269353e-03
9.91771230e-05, 1.28728180e+01, 7.94517528e-03, -9.99999978e-03, -6.60318602e-03, -9.05475952e-03
-5.06026903e-04, 1.29387970e+01, 7.08329631e-03, -9.99999978e-03, -6.02354342e-03, -8.92017875e-03
-5.49580203e-04, 1.27406006e+01, 9.88206919e-03, -9.99999978e-03, -6.45622332e-03, -9.36380867e-03
5.79720770e-04, 1.30188770e+01, 3.51135549e-03, -9.99999978e-03, -6.97465567e-03, -8.43216665e-03
2.59935827e-04, 1.30678205e+01, -3.16151913e-04, -9.99999978e-03, -6.51179533e-03, -8.02761689e-03
-4.35213733e-04, 1.29802618e+01, 6.51991600e-03, -9.99999978e-03, -5.95183391e-03, -8.83502327e-03
1.41513499e-03, 1.29827137e+01, -4.76255734e-03, -9.99999978e-03, -7.23044807e-03, -7.25365523e-03
1.67341030e-03, 1.29812374e+01, -4.81984252e-03, -9.99999978e-03, -6.84943609e-03, -7.24586612e-03
1.66884717e-03, 1.30240049e+01, -1.64367002e-03, -9.99999978e-03, -7.07645249e-03, -7.78182503e-03
-9.78002558e-04, 1.27082939e+01, 1.05959736e-02, -9.99999978e-03, -5.57318795e-03, -9.38080810e-03
9.26326611e-04, 1.29569359e+01, -6.98127924e-03, -9.99999978e-03, -9.27008130e-03, -7.28747062e-03
-1.69224833e-04, 1.29698639e+01, 5.75733231e-03, -9.99999978e-03, -8.52843281e-03, -8.75708647e-03
-1.69224833e-04, 1.29698639e+01, 5.75733231e-03, -9.99999978e-03, -8.52843281e-03, -8.75708647e-03
-1.69224833e-04, 1.29698639e+01, 5.75733231e-03, -9.99999978e-03, -8.52843281e-03, -8.75708647e-03
5.11619588e-03, 1.20158825e+01, 2.64029540e-02, -9.99999978e-03, -2.72423401e-02, -8.57114419e-03
-2.10623071e-03, 1.19639997e+01, 2.80082226e-02, -9.99999978e-03, -2.75673568e-02, -8.80063977e-03
-2.19358131e-03, 1.27470083e+01, 9.24571976e-03, -9.99999978e-03, -7.33926008e-03, -9.38080810e-03
2.03208579e-03, 1.28608952e+01, 9.11434554e-03, -9.99999978e-03, -9.27488878e-03, -8.95950198e-03
1.90979787e-04, 1.27128382e+01, 1.17997890e-02, -9.99999978e-03, -9.10533406e-03, -9.38080810e-03
-1.69224833e-04, 1.29698639e+01, 5.75733231e-03, -9.99999978e-03, -8.52843281e-03, -8.75708647e-03
-2.19358131e-03, 1.27470083e+01, 9.24571976e-03, -9.99999978e-03, -7.33926008e-03, -9.38080810e-03
-2.19358131e-03, 1.27470083e+01, 9.24571976e-03, -9.99999978e-03, -7.33926008e-03, -9.38080810e-03
-1.85138721e-04, 1.29806566e+01, 6.05859235e-03, -9.99999978e-03, -7.30752852e-03, -8.74484517e-03
1.81258749e-02, 1.10179729e+01, -2.85186619e-03, -9.99999978e-03, -3.38900648e-02, -7.97931757e-03
1.91207938e-02, 1.10186586e+01, -5.95476944e-03, -9.99999978e-03, -3.38862650e-02, -7.95504358e-03
-2.51265941e-04, 1.29736891e+01, 5.44619001e-03, -9.99999978e-03, -7.67485704e-03, -8.67503788e-03
1.90979787e-04, 1.27128382e+01, 1.17997890e-02, -9.99999978e-03, -9.10533406e-03, -9.38080810e-03
-7.14116730e-04, 1.29137630e+01, 6.79723080e-03, -9.99999978e-03, -7.55801704e-03, -8.89465306e-03
1.13530934e-03, 1.30313797e+01, 3.10236297e-04, -9.99999978e-03, -7.12692644e-03, -8.10982659e-03
-2.19358131e-03, 1.27470083e+01, 9.24571976e-03, -9.99999978e-03, -7.33926008e-03, -9.38080810e-03
-2.19358131e-03, 1.27470083e+01, 9.24571976e-03, -9.99999978e-03, -7.33926008e-03, -9.38080810e-03
1.64998509e-03, 1.13246956e+01, -4.13860101e-03, -9.99999978e-03, -3.27560119e-02, -8.03397968e-03
-1.00497610e-03, 1.29434185e+01, 7.82335922e-03, -9.99999978e-03, -4.94736386e-03, -8.97061732e-03
-9.78002558e-04, 1.27082939e+01, 1.05959736e-02, -9.99999978e-03, -5.57318795e-03, -9.38080810e-03
-4.76461893e-04, 1.29495726e+01, 6.25009928e-03, -9.99999978e-03, -7.58666219e-03, -8.81137419e-03
-3.04132397e-03, 1.22435694e+01, 3.71198393e-02, -9.99999978e-03, -2.42139287e-02, -8.86326283e-03
-1.36792765e-03, 1.28533783e+01, 8.95806216e-03, -9.99999978e-03, -4.43576556e-03, -9.17329825e-03
-2.29457370e-03, 1.27243061e+01, 1.03684813e-02, -9.99999978e-03, -4.69016097e-03, -9.36380588e-03
-5.90386684e-04, 1.24821692e+01, 3.01826876e-02, -9.99999978e-03, -2.10199133e-02, -8.90844502e-03
-6.52397284e-04, 1.25448456e+01, 2.36324929e-02, -9.99999978e-03, -1.52865928e-02, -9.36380867e-03
-3.23571777e-03, 1.22508974e+01, 4.60960716e-02, -9.99999978e-03, -2.14678328e-02, -9.38080158e-03
-1.43299741e-03, 1.23114338e+01, 3.94226089e-02, -9.99999978e-03, -2.25379635e-02, -9.08933952e-03
-9.90325119e-04, 1.23785686e+01, 3.34969163e-02, -9.99999978e-03, -2.21055150e-02, -8.99838842e-03
-2.75929575e-03, 1.22192297e+01, 4.88158539e-02, -9.99999978e-03, -2.23508216e-02, -9.36378632e-03
-2.67224363e-03, 1.21548548e+01, 5.38279861e-02, -9.99999978e-03, -2.32336726e-02, -9.38073546e-03
-2.67224805e-03, 1.21548548e+01, 5.38280010e-02, -9.99999978e-03, -2.32336763e-02, -9.38073546e-03
-3.53984907e-03, 1.27579346e+01, 1.52859613e-02, -9.99999978e-03, -1.20003680e-02, -9.17731412e-03
-4.51654708e-03, 1.26947613e+01, 1.65551268e-02, -9.99999978e-03, -1.17544448e-02, -9.36380867e-03
-3.20810732e-03, 1.28520651e+01, 1.12451408e-02, -9.99999978e-03, -1.14370445e-02, -8.95559043e-03
-3.23571777e-03, 1.22508974e+01, 4.60960716e-02, -9.99999978e-03, -2.14678328e-02, -9.38080158e-03
-4.17572120e-03, 1.26722021e+01, 1.56722870e-02, -9.99999978e-03, -1.08714085e-02, -9.38080810e-03
1.89220905e-03, 1.27374973e+01, -4.39599203e-03, -9.99999978e-03, -1.78826395e-02, -7.83667807e-03
-1.69224833e-04, 1.29698639e+01, 5.75733231e-03, -9.99999978e-03, -8.52843281e-03, -8.75708647e-03
-1.21904397e-03, 1.25118055e+01, 2.72020288e-02, -9.99999978e-03, -2.00652275e-02, -8.95344000e-03
-9.95100476e-04, 1.25107613e+01, 2.65267286e-02, -9.99999978e-03, -2.03399025e-02, -8.88781436e-03
2.64628814e-03, 1.23574982e+01, -3.43712382e-02, -9.99999978e-03, -2.31004469e-02, -7.20236544e-03
-2.61713751e-02, 1.18134451e+01, 6.23323023e-04, -9.99999978e-03, -3.04233246e-02, -7.84924068e-03
-2.66979877e-02, 1.18137608e+01, 6.88595523e-04, -9.99999978e-03, -3.04259732e-02, -7.86550902e-03
-4.64958046e-03, 1.23983212e+01, 3.37965898e-02, -9.99999978e-03, -1.88187398e-02, -9.36380774e-03
-3.63130053e-03, 1.23372803e+01, 3.83625850e-02, -9.99999978e-03, -1.97017770e-02, -9.38080810e-03
1.23847486e-03, 1.19752226e+01, 4.00721952e-02, -9.99999978e-03, -2.72733606e-02, -8.89554527e-03
-1.84412897e-02, 1.19355783e+01, 9.26143210e-03, -9.99999978e-03, -2.94159576e-02, -7.95228966e-03
-1.15959570e-02, 1.19224396e+01, 6.22444134e-03, -9.99999978e-03, -2.95655727e-02, -7.70342629e-03
-1.51859615e-02, 1.19035168e+01, 8.50163586e-03, -9.99999978e-03, -2.97379345e-02, -7.84327928e-03
5.91675285e-04, 1.26876154e+01, -3.52369621e-04, -9.99999978e-03, -1.89412534e-02, -8.04271083e-03
-1.61969720e-03, 1.26358442e+01, 2.07126699e-02, -9.99999978e-03, -1.87148340e-02, -8.79966840e-03
4.83474042e-03, 1.21054821e+01, 1.16367973e-02, -9.99999978e-03, -2.61437856e-02, -8.36011674e-03
-2.67177913e-02, 1.18119364e+01, 6.22182968e-04, -9.99999978e-03, -3.04331854e-02, -7.88055360e-03
-2.12552957e-04, 1.30794001e+01, -9.53142357e-04, -9.99999978e-03, -5.57936635e-03, -7.94840697e-03
-3.98141332e-04, 1.30865517e+01, -5.74971142e-04, -9.99999978e-03, -5.54525154e-03, -8.02521128e-03
-3.99352051e-04, 1.30860796e+01, -6.20170031e-04, -9.99999978e-03, -5.52691240e-03, -8.01619980e-03
-6.74588839e-04, 1.24964237e+01, 2.65069269e-02, -9.99999978e-03, -1.70526672e-02, -9.36380867e-03
4.75645484e-03, 1.23123093e+01, -3.66004705e-02, -9.99999978e-03, -2.36558728e-02, -7.16230227e-03
2.00777416e-04, 1.26410179e+01, 1.06790231e-03, -9.99999978e-03, -1.96771342e-02, -8.13880842e-03
-8.88688676e-03, 1.13086376e+01, 2.72458438e-02, -9.99999978e-03, -3.27515937e-02, -8.33563693e-03
-3.90601903e-02, 1.12463303e+01, 1.28107175e-01, -9.99999978e-03, -3.27188075e-02, -9.26965941e-03
1.00744870e-02, 1.10462999e+01, 1.60739645e-02, -9.99999978e-03, -3.37504148e-02, -8.16698000e-03
-1.41039887e-03, 1.20253639e+01, 4.66485396e-02, -9.99999978e-03, -2.61926539e-02, -9.00178589e-03
-2.02655327e-03, 1.27101841e+01, 1.63243841e-02, -9.99999978e-03, -1.34204803e-02, -9.11829434e-03
5.48396492e-04, 1.27794924e+01, 2.12933496e-03, -9.99999978e-03, -1.70502476e-02, -8.11510440e-03
-3.47317848e-03, 1.26616249e+01, 1.91227142e-02, -9.99999978e-03, -1.26374820e-02, -9.38080810e-03
-3.47317848e-03, 1.26616249e+01, 1.91227142e-02, -9.99999978e-03, -1.26374820e-02, -9.38080810e-03
-3.47317848e-03, 1.26616249e+01, 1.91227142e-02, -9.99999978e-03, -1.26374820e-02, -9.38080810e-03
-2.37421179e-03, 1.27737541e+01, 1.43562108e-02, -9.99999978e-03, -1.24695553e-02, -9.08017345e-03
-1.70970871e-03, 1.28532848e+01, 1.14193279e-02, -9.99999978e-03, -1.27017917e-02, -8.79044365e-03
-3.91290803e-03, 1.19492931e+01, 3.50060686e-02, -9.99999978e-03, -2.78336518e-02, -8.97583738e-03
-2.13380884e-02, 1.19689531e+01, 1.31190605e-02, -9.99999978e-03, -2.89703906e-02, -8.42056237e-03
-1.89759191e-02, 1.19654121e+01, 7.39531685e-03, -9.99999978e-03, -2.89993659e-02, -7.81240314e-03
5.43014263e-04, 1.26956196e+01, -2.41393736e-03, -9.99999978e-03, -1.88844632e-02, -7.97640905e-03
1.74643681e-03, 1.28328333e+01, -1.47067569e-02, -9.99999978e-03, -1.31105091e-02, -7.23533332e-03
7.89822079e-04, 1.20514212e+01, 4.84692752e-02, -9.99999978e-03, -2.58373003e-02, -8.99450015e-03
1.92718673e-03, 1.21049185e+01, 3.87351066e-02, -9.99999978e-03, -2.57528666e-02, -8.79095681e-03
-2.52268696e-03, 1.29117985e+01, 9.01460741e-03, -9.99999978e-03, -1.14007583e-02, -8.73665418e-03
-3.17099300e-04, 1.25365696e+01, 2.50144843e-02, -9.99999978e-03, -1.61696300e-02, -9.38080810e-03
-1.59766374e-03, 1.19057541e+01, 6.38777614e-02, -9.99999978e-03, -2.71393657e-02, -9.30277538e-03
-2.01790826e-03, 1.19190044e+01, 6.27959818e-02, -9.99999978e-03, -2.70232521e-02, -9.28188302e-03
-2.09017424e-04, 1.24922848e+01, 2.94778328e-02, -9.99999978e-03, -2.09276602e-02, -8.88542086e-03
1.39559153e-03, 1.20625401e+01, -1.24696456e-02, -9.99999978e-03, -2.70140897e-02, -7.85097294e-03
3.66936135e-03, 1.20724716e+01, -3.87666039e-02, -9.99999978e-03, -2.64416803e-02, -7.48890685e-03
-4.90307692e-04, 1.30708103e+01, 1.06712326e-03, -9.99999978e-03, -5.42670907e-03, -8.20632000e-03
2.49402178e-03, 1.22385750e+01, -6.31439080e-03, -9.99999978e-03, -2.50164960e-02, -7.97492638e-03
4.74647526e-03, 1.21493950e+01, -2.25050002e-02, -9.99999978e-03, -2.55766343e-02, -7.70527916e-03
2.34640762e-03, 1.21451683e+01, 1.84555892e-02, -9.99999978e-03, -2.56568566e-02, -8.44812579e-03
2.45518610e-03, 1.22414885e+01, -5.99942729e-03, -9.99999978e-03, -2.49821208e-02, -7.98021164e-03
-5.13519277e-04, 1.29413376e+01, 6.34325063e-03, -9.99999978e-03, -7.73565611e-03, -8.84431880e-03
-1.74240991e-02, 1.15190849e+01, 3.25023197e-02, -9.99999978e-03, -3.19693983e-02, -8.21552426e-03
1.83079427e-03, 1.29897175e+01, -4.96824458e-03, -9.99999978e-03, -6.28639432e-03, -7.17391074e-03
1.40079029e-03, 1.29966974e+01, -4.66888631e-03, -9.99999978e-03, -5.97325154e-03, -7.24837277e-03
9.33069270e-04, 1.30296917e+01, 7.79325608e-04, -9.99999978e-03, -7.45324977e-03, -8.10682867e-03
1.38176675e-03, 1.20609875e+01, -1.00398744e-02, -9.99999978e-03, -2.70483978e-02, -7.88765028e-03
8.75437632e-04, 1.30054417e+01, -5.03695430e-03, -9.99999978e-03, -5.62046422e-03, -7.20732333e-03
-9.00111906e-03, 1.18884258e+01, 6.18596794e-03, -9.99999978e-03, -2.97384802e-02, -7.60661438e-03
2.63434020e-03, 1.22440653e+01, -1.07939327e-02, -9.99999978e-03, -2.49370374e-02, -7.88089167e-03
-1.71824044e-03, 1.26355772e+01, 1.90898031e-02, -9.99999978e-03, -1.35205192e-02, -9.36380867e-03
1.96019355e-02, 1.09939718e+01, 5.76992892e-03, -9.99999978e-03, -3.39736231e-02, -8.02414585e-03
-2.61245556e-02, 1.06196022e+01, 2.46312618e-01, -9.99999978e-03, -3.50000001e-02, -9.32622794e-03
3.06107220e-03, 1.08006783e+01, -1.57303351e-03, -9.99999978e-03, -3.50000001e-02, -7.99962785e-03
-2.61880979e-02, 1.06208200e+01, 2.46115893e-01, -9.99999978e-03, -3.49955969e-02, -9.32632387e-03
-3.47317848e-03, 1.26616249e+01, 1.91227142e-02, -9.99999978e-03, -1.26374820e-02, -9.38080810e-03
-3.47317848e-03, 1.26616249e+01, 1.91227142e-02, -9.99999978e-03, -1.26374820e-02, -9.38080810e-03
-2.65786741e-02, 1.18102722e+01, 3.30726674e-04, -9.99999978e-03, -3.04461382e-02, -7.85902049e-03
-8.14514235e-04, 1.16058216e+01, -1.14900339e-03, -9.99999978e-03, -3.16588208e-02, -7.80058326e-03
-6.02670014e-03, 1.16084833e+01, 5.04108053e-03, -9.99999978e-03, -3.16731818e-02, -7.90580269e-03
-2.71052904e-02, 1.18108501e+01, 9.09096270e-04, -9.99999978e-03, -3.04455142e-02, -7.86890555e-03
-2.28529703e-03, 1.27054558e+01, 9.93228517e-03, -9.99999978e-03, -8.22229683e-03, -9.36380867e-03
1.90979787e-04, 1.27128382e+01, 1.17997890e-02, -9.99999978e-03, -9.10533406e-03, -9.38080810e-03
-1.27385492e-02, 1.15501156e+01, 1.54010821e-02, -9.99999978e-03, -3.19091529e-02, -7.99994264e-03
2.55264807e-04, 1.25994473e+01, 2.03017928e-02, -9.99999978e-03, -1.95187256e-02, -8.70933477e-03
4.37296275e-03, 1.20977774e+01, -4.21084985e-02, -9.99999978e-03, -2.61661764e-02, -7.44183781e-03
-4.09114873e-04, 1.27781162e+01, -4.45598131e-03, -9.99999978e-03, -1.64123550e-02, -7.75635708e-03
-1.46880816e-03, 1.28654871e+01, 7.67256320e-03, -9.99999978e-03, -7.85989035e-03, -8.99485685e-03
-5.97904669e-04, 1.30972452e+01, 7.35764770e-05, -9.99999978e-03, -4.65826970e-03, -8.05539731e-03
-1.86689291e-03, 1.26064005e+01, 2.08463036e-02, -9.99999978e-03, -1.44035565e-02, -9.38080810e-03
1.72050521e-02, 1.10206223e+01, 5.20322938e-04, -9.99999978e-03, -3.38777415e-02, -8.00979417e-03
-2.76068598e-03, 1.18878317e+01, 6.13887236e-02, -9.99999978e-03, -2.72982307e-02, -9.37069021e-03
-2.12131091e-03, 1.18943205e+01, 6.77676871e-02, -9.99999978e-03, -2.71092467e-02, -9.36769694e-03
-2.63519166e-03, 1.19021854e+01, 6.79698810e-02, -9.99999978e-03, -2.69866213e-02, -9.37040709e-03
-3.94588755e-03, 1.19586716e+01, 6.76056072e-02, -9.99999978e-03, -2.60191001e-02, -9.36025009e-03
-1.19429668e-02, 1.16285839e+01, 9.42876469e-03, -9.99999978e-03, -3.14290635e-02, -8.30598082e-03
1.19599886e-03, 1.28534288e+01, -1.38212610e-02, -9.99999978e-03, -1.25324801e-02, -7.19370507e-03
-4.63852054e-03, 1.20499926e+01, 5.52904047e-02, -9.99999978e-03, -2.49978304e-02, -9.37997643e-03
-3.13821957e-02, 1.13851728e+01, 9.53729525e-02, -9.99999978e-03, -3.20880860e-02, -9.26766451e-03
-2.82250531e-03, 1.16275654e+01, 1.90601102e-03, -9.99999978e-03, -3.14978957e-02, -8.02517682e-03
2.07210910e-02, 1.10007105e+01, -1.32755307e-03, -9.99999978e-03, -3.39550488e-02, -7.98575953e-03
2.12178044e-02, 1.10006685e+01, -5.88248437e-03, -9.99999978e-03, -3.39550301e-02, -7.96176028e-03
3.08587332e-03, 1.08007755e+01, -1.79176254e-03, -9.99999978e-03, -3.50000001e-02, -7.99845252e-03
-3.23571777e-03, 1.22508974e+01, 4.60960716e-02, -9.99999978e-03, -2.14678328e-02, -9.38080158e-03
-2.67225760e-03, 1.21548548e+01, 5.38280085e-02, -9.99999978e-03, -2.32336801e-02, -9.38073546e-03
3.10088997e-03, 1.08007746e+01, -1.92955381e-03, -9.99999978e-03, -3.50000001e-02, -7.99772795e-03
-1.52902491e-02, 1.19344454e+01, 5.00232028e-03, -9.99999978e-03, -2.88041607e-02, -7.38860155e-03
-9.78002558e-04, 1.27082939e+01, 1.05959736e-02, -9.99999978e-03, -5.57318795e-03, -9.38080810e-03
-9.78002558e-04, 1.27082939e+01, 1.05959736e-02, -9.99999978e-03, -5.57318795e-03, -9.38080810e-03
3.02236003e-04, 1.31161060e+01, -6.26851397e-04, -9.99999978e-03, 2.63995142e-04, -7.64624123e-03
4.29415843e-04, 1.31209888e+01, -3.71987058e-04, -9.99999978e-03, 2.96024722e-04, -7.70001439e-03
2.92779820e-04, 1.31150808e+01, -6.75409159e-04, -9.99999978e-03, 3.05295689e-04, -7.62350671e-03
2.49683158e-04, 1.31236620e+01, -2.25403288e-04, -9.99999978e-03, 1.54185036e-04, -7.75019825e-03
2.72126374e-04, 1.30527706e+01, 4.69869049e-03, -9.99999978e-03, 4.99313348e-04, -8.84733256e-03
3.11002485e-04, 1.30339947e+01, 6.12905156e-03, -9.99999978e-03, 5.49083983e-04, -8.91435426e-03
1.68820668e-04, 1.30232868e+01, 5.14040794e-03, -9.99999978e-03, 4.61234886e-04, -8.93302076e-03
-2.07082694e-03, 1.29805412e+01, 3.21667083e-03, -9.99999978e-03, 8.04223027e-03, -9.10666399e-03
-1.65301433e-03, 1.30287657e+01, 3.51856090e-03, -9.99999978e-03, 7.69649260e-03, -9.00823437e-03
