Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ], X [ m ], Y [ m ], Z [ m ]
1.56136451e-03, 1.45346565e+01, -1.12571687e-01, -9.99999978e-03, -2.49983538e-02, -3.82744754e-03
2.82366900e-03, 1.32775955e+01, -1.11560963e-01, -9.99999978e-03, -2.70533860e-02, -3.65163526e-03
1.21590192e-03, 1.31426067e+01, -9.91996974e-02, -9.99999978e-03, -2.60684751e-02, -3.66909616e-03
1.15866971e-03, 1.30073538e+01, -8.68011340e-02, -9.99999978e-03, -2.49988921e-02, -3.64774070e-03
1.15873059e-03, 1.30073433e+01, -8.67999569e-02, -9.99999978e-03, -2.49988101e-02, -3.64774233e-03
-6.30970160e-03, 1.24817095e+01, -4.89549637e-02, -9.99999978e-03, -1.96001045e-02, -3.66371823e-03
-7.24951038e-03, 1.25240269e+01, -5.50474748e-02, -9.99999978e-03, -2.00648606e-02, -3.66817135e-03
-4.07313090e-03, 1.25517063e+01, -5.84367886e-02, -9.99999978e-03, -2.05572769e-02, -3.66673432e-03
-1.16751052e-03, 1.26080713e+01, -5.81169836e-02, -9.99999978e-03, -2.13032756e-02, -3.65111046e-03
-9.51705792e-04, 1.26183262e+01, -5.77524193e-02, -9.99999978e-03, -2.14408543e-02, -3.65490490e-03
-7.20072770e-04, 1.26305218e+01, -5.91040850e-02, -9.99999978e-03, -2.15720795e-02, -3.65204038e-03
1.43583794e-03, 1.27051601e+01, -6.67552203e-02, -9.99999978e-03, -2.23857816e-02, -3.66899092e-03
1.86073163e-03, 1.27947159e+01, -7.25886002e-02, -9.99999978e-03, -2.32568048e-02, -3.64773208e-03
1.86072243e-03, 1.27947197e+01, -7.25887716e-02, -9.99999978e-03, -2.32568365e-02, -3.64773301e-03
1.86072523e-03, 1.27947235e+01, -7.25890100e-02, -9.99999978e-03, -2.32568700e-02, -3.64773232e-03
1.83642074e-03, 1.28950663e+01, -7.72577375e-02, -9.99999978e-03, -2.41280794e-02, -3.66863934e-03
1.15876482e-03, 1.30073347e+01, -8.67994055e-02, -9.99999978e-03, -2.49987449e-02, -3.64774070e-03
2.81838537e-03, 1.18502741e+01, -8.31811801e-02, -9.99999978e-03, -2.70511247e-02, -3.50190490e-03
1.07757631e-03, 1.17053452e+01, -7.44268894e-02, -9.99999978e-03, -2.60686167e-02, -3.51995509e-03
8.67830997e-04, 1.15610418e+01, -6.41058832e-02, -9.99999978e-03, -2.49990784e-02, -3.49798845e-03
8.67831637e-04, 1.15610409e+01, -6.41058311e-02, -9.99999978e-03, -2.49990746e-02, -3.49798868e-03
-6.60831435e-03, 1.10070705e+01, -3.58482711e-02, -9.99999978e-03, -1.95975862e-02, -3.51416273e-03
-8.16248357e-03, 1.10515585e+01, -4.25521657e-02, -9.99999978e-03, -2.00656597e-02, -3.51879233e-03
-4.77145519e-03, 1.10792789e+01, -4.58057448e-02, -9.99999978e-03, -2.05560327e-02, -3.51731665e-03
-2.01348541e-03, 1.11394987e+01, -4.26203720e-02, -9.99999978e-03, -2.13055462e-02, -3.50119499e-03
-1.75838801e-03, 1.11504459e+01, -4.15066481e-02, -9.99999978e-03, -2.14405842e-02, -3.50502296e-03
-1.46331324e-03, 1.11631641e+01, -4.26367298e-02, -9.99999978e-03, -2.15698536e-02, -3.50213214e-03
1.06599974e-03, 1.12423697e+01, -4.90370914e-02, -9.99999978e-03, -2.23855823e-02, -3.51989456e-03
1.67496444e-03, 1.13364172e+01, -5.29866219e-02, -9.99999978e-03, -2.32567694e-02, -3.49798426e-03
1.67496444e-03, 1.13364191e+01, -5.29866852e-02, -9.99999978e-03, -2.32567862e-02, -3.49798496e-03
1.67496898e-03, 1.13364210e+01, -5.29867820e-02, -9.99999978e-03, -2.32568029e-02, -3.49798449e-03
1.62789132e-03, 1.14417343e+01, -5.66175058e-02, -9.99999978e-03, -2.41281316e-02, -3.51962447e-03
8.67832627e-04, 1.15610409e+01, -6.41058013e-02, -9.99999978e-03, -2.49990709e-02, -3.49798868e-03
2.75093038e-03, 1.05177374e+01, -5.93130812e-02, -9.99999978e-03, -2.70498414e-02, -3.37714376e-03
9.16365068e-04, 1.03766060e+01, -5.41732758e-02, -9.99999978e-03, -2.60687750e-02, -3.39569198e-03
6.39778620e-04, 1.02344170e+01, -4.54425663e-02, -9.99999978e-03, -2.49993149e-02, -3.37319891e-03
6.39776757e-04, 1.02344151e+01, -4.54424694e-02, -9.99999978e-03, -2.49993056e-02, -3.37319891e-03
-6.70666527e-03, 9.69018173e+00, -2.47433558e-02, -9.99999978e-03, -1.95955653e-02, -3.38952709e-03
-8.75832513e-03, 9.73420906e+00, -3.24493572e-02, -9.99999978e-03, -2.00662315e-02, -3.39430477e-03
-5.26584545e-03, 9.75958157e+00, -3.60633470e-02, -9.99999978e-03, -2.05550231e-02, -3.39280069e-03
-2.72501213e-03, 9.81981087e+00, -2.97735073e-02, -9.99999978e-03, -2.13072915e-02, -3.37626529e-03
-2.43288698e-03, 9.83080196e+00, -2.78524105e-02, -9.99999978e-03, -2.14403532e-02, -3.38011887e-03
-2.10656575e-03, 9.84323025e+00, -2.89183091e-02, -9.99999978e-03, -2.15680897e-02, -3.37720755e-03
7.61864474e-04, 9.92158127e+00, -3.49047333e-02, -9.99999978e-03, -2.23854221e-02, -3.39564821e-03
1.51807151e-03, 1.00136757e+01, -3.71806026e-02, -9.99999978e-03, -2.32567377e-02, -3.37319495e-03
1.51807338e-03, 1.00136766e+01, -3.71806249e-02, -9.99999978e-03, -2.32567471e-02, -3.37319542e-03
1.51807745e-03, 1.00136776e+01, -3.71806659e-02, -9.99999978e-03, -2.32567564e-02, -3.37319518e-03
1.46609952e-03, 1.01167698e+01, -3.98185924e-02, -9.99999978e-03, -2.41281781e-02, -3.39544611e-03
6.39776408e-04, 1.02344141e+01, -4.54424359e-02, -9.99999978e-03, -2.49992982e-02, -3.37319891e-03
2.55835662e-03, 9.31077671e+00, -4.01998423e-02, -9.99999978e-03, -2.70488169e-02, -3.27317696e-03
7.24411686e-04, 9.18049812e+00, -3.83423567e-02, -9.99999978e-03, -2.60689072e-02, -3.29214102e-03
4.65654972e-04, 9.04653358e+00, -3.05903479e-02, -9.99999978e-03, -2.49995086e-02, -3.26920743e-03
4.65651014e-04, 9.04653263e+00, -3.05902604e-02, -9.99999978e-03, -2.49994993e-02, -3.26920743e-03
-6.62720110e-03, 8.53288651e+00, -1.55203417e-02, -9.99999978e-03, -1.95939261e-02, -3.28565878e-03
-8.98304582e-03, 8.57484436e+00, -2.46082284e-02, -9.99999978e-03, -2.00667121e-02, -3.29056289e-03
-5.54482220e-03, 8.59691906e+00, -2.90677398e-02, -9.99999978e-03, -2.05542035e-02, -3.28903506e-03
-3.26351076e-03, 8.65504456e+00, -1.94289126e-02, -9.99999978e-03, -2.13087220e-02, -3.27215390e-03
-2.92844488e-03, 8.66573524e+00, -1.66250747e-02, -9.99999978e-03, -2.14401726e-02, -3.27602960e-03
-2.60358164e-03, 8.67741585e+00, -1.77571457e-02, -9.99999978e-03, -2.15666518e-02, -3.27310036e-03
5.17493230e-04, 8.75181484e+00, -2.40363888e-02, -9.99999978e-03, -2.23852936e-02, -3.29210935e-03
1.37689721e-03, 8.83850574e+00, -2.48501189e-02, -9.99999978e-03, -2.32567135e-02, -3.26920440e-03
1.37689861e-03, 8.83850574e+00, -2.48501226e-02, -9.99999978e-03, -2.32567172e-02, -3.26920440e-03
1.37690047e-03, 8.83850574e+00, -2.48501338e-02, -9.99999978e-03, -2.32567210e-02, -3.26920440e-03
1.33136904e-03, 8.93541527e+00, -2.66795624e-02, -9.99999978e-03, -2.41282173e-02, -3.29196407e-03
4.65649471e-04, 9.04653168e+00, -3.05902380e-02, -9.99999978e-03, -2.49994919e-02, -3.26920743e-03
2.24840827e-03, 8.24144840e+00, -2.50786990e-02, -9.99999978e-03, -2.70479880e-02, -3.18653905e-03
5.21541224e-04, 8.12444496e+00, -2.61275806e-02, -9.99999978e-03, -2.60690153e-02, -3.20584909e-03
3.46178364e-04, 8.00149345e+00, -1.88500341e-02, -9.99999978e-03, -2.49996688e-02, -3.18254763e-03
3.46173882e-04, 8.00149155e+00, -1.88499540e-02, -9.99999978e-03, -2.49996595e-02, -3.18254787e-03
-6.39837421e-03, 7.52795506e+00, -7.84820225e-03, -9.99999978e-03, -1.95925981e-02, -3.19909933e-03
-8.83370824e-03, 7.56694841e+00, -1.85980424e-02, -9.99999978e-03, -2.00670883e-02, -3.20410938e-03
-5.63297607e-03, 7.58574772e+00, -2.43343432e-02, -9.99999978e-03, -2.05535349e-02, -3.20256269e-03
-3.61673324e-03, 7.64073944e+00, -1.11423293e-02, -9.99999978e-03, -2.13098712e-02, -3.18539352e-03
-3.22743761e-03, 7.65094376e+00, -7.38796638e-03, -9.99999978e-03, -2.14400254e-02, -3.18928715e-03
-2.93330359e-03, 7.66166592e+00, -8.68332945e-03, -9.99999978e-03, -2.15654857e-02, -3.18634300e-03
3.25852016e-04, 7.73056555e+00, -1.57916714e-02, -9.99999978e-03, -2.23851893e-02, -3.20582744e-03
1.24461646e-03, 7.81036377e+00, -1.53152356e-02, -9.99999978e-03, -2.32566930e-02, -3.18254530e-03
1.24461739e-03, 7.81036377e+00, -1.53152356e-02, -9.99999978e-03, -2.32566949e-02, -3.18254530e-03
1.24461844e-03, 7.81036425e+00, -1.53152393e-02, -9.99999978e-03, -2.32566968e-02, -3.18254530e-03
1.21364440e-03, 7.89927959e+00, -1.65524259e-02, -9.99999978e-03, -2.41282508e-02, -3.20572895e-03
3.46171582e-04, 8.00149155e+00, -1.88499372e-02, -9.99999978e-03, -2.49996521e-02, -3.18254763e-03
1.85884978e-03, 7.30864954e+00, -1.33037660e-02, -9.99999978e-03, -2.70470846e-02, -3.11433687e-03
3.31930729e-04, 7.20489311e+00, -1.68193318e-02, -9.99999978e-03, -2.60691047e-02, -3.13393865e-03
2.78824067e-04, 7.09383869e+00, -9.72784404e-03, -9.99999978e-03, -2.49998011e-02, -3.11033125e-03
2.78821215e-04, 7.09383821e+00, -9.72778443e-03, -9.99999978e-03, -2.49997936e-02, -3.11033125e-03
-6.04065321e-03, 6.66303253e+00, -1.60921272e-03, -9.99999978e-03, -1.95915177e-02, -3.12696490e-03
-8.35381169e-03, 6.69863605e+00, -1.40203182e-02, -9.99999978e-03, -2.00673919e-02, -3.13206413e-03
-5.56932483e-03, 6.71481800e+00, -2.12501995e-02, -9.99999978e-03, -2.05529891e-02, -3.13050207e-03
-3.79410782e-03, 6.76627541e+00, -4.63165529e-03, -9.99999978e-03, -2.13108007e-02, -3.11309285e-03
-3.34263965e-03, 6.77588367e+00, 4.47689381e-05, -9.99999978e-03, -2.14399025e-02, -3.11700092e-03
-3.09997448e-03, 6.78558159e+00, -1.45582622e-03, -9.99999978e-03, -2.15645339e-02, -3.11404467e-03
1.77410082e-04, 6.84840631e+00, -9.64350253e-03, -9.99999978e-03, -2.23851036e-02, -3.13392584e-03
1.11857674e-03, 6.92099094e+00, -8.06014147e-03, -9.99999978e-03, -2.32566763e-02, -3.11032962e-03
1.11857674e-03, 6.92099094e+00, -8.06014147e-03, -9.99999978e-03, -2.32566763e-02, -3.11032962e-03
1.11857674e-03, 6.92099094e+00, -8.06014147e-03, -9.99999978e-03, -2.32566763e-02, -3.11032962e-03
1.10781705e-03, 7.00141716e+00, -8.90296139e-03, -9.99999978e-03, -2.41282806e-02, -3.13386647e-03
2.78819120e-04, 7.09383774e+00, -9.72777978e-03, -9.99999978e-03, -2.49997899e-02, -3.11033102e-03
1.42930658e-03, 6.50388193e+00, -5.38948644e-03, -9.99999978e-03, -2.70463470e-02, -3.05416854e-03
1.77957700e-04, 6.41221905e+00, -1.05806487e-02, -9.99999978e-03, -2.60691792e-02, -3.07401386e-03
2.57300941e-04, 6.31288576e+00, -3.61436768e-03, -9.99999978e-03, -2.49999091e-02, -3.05015035e-03
2.57300329e-04, 6.31288528e+00, -3.61434906e-03, -9.99999978e-03, -2.49999072e-02, -3.05015035e-03
-5.54636866e-03, 5.92353296e+00, 2.63940683e-03, -9.99999978e-03, -1.95906311e-02, -3.06685129e-03
-7.61441560e-03, 5.95561934e+00, -1.08448509e-02, -9.99999978e-03, -2.00676322e-02, -3.07202549e-03
-5.37149934e-03, 5.97013378e+00, -1.92101710e-02, -9.99999978e-03, -2.05525383e-02, -3.07045109e-03
-3.80997616e-03, 6.01800680e+00, -2.56445957e-04, -9.99999978e-03, -2.13115588e-02, -3.05284141e-03
-3.30938841e-03, 6.02695513e+00, 5.03662182e-03, -9.99999978e-03, -2.14398019e-02, -3.05676181e-03
-3.12381284e-03, 6.03564644e+00, 3.38262483e-03, -9.99999978e-03, -2.15637535e-02, -3.05379508e-03
6.17940677e-05, 6.09239912e+00, -5.63449506e-03, -9.99999978e-03, -2.23850347e-02, -3.07400804e-03
9.98292468e-04, 6.15808344e+00, -3.27029242e-03, -9.99999978e-03, -2.32566632e-02, -3.05014965e-03
9.98292468e-04, 6.15808344e+00, -3.27029242e-03, -9.99999978e-03, -2.32566632e-02, -3.05014965e-03
9.98292468e-04, 6.15808344e+00, -3.27029242e-03, -9.99999978e-03, -2.32566632e-02, -3.05014965e-03
1.01056846e-03, 6.23027706e+00, -3.89360869e-03, -9.99999978e-03, -2.41283048e-02, -3.07398103e-03
2.57299631e-04, 6.31288528e+00, -3.61434859e-03, -9.99999978e-03, -2.49999054e-02, -3.05015035e-03
9.88526270e-04, 5.81499147e+00, -2.68430146e-03, -9.99999978e-03, -2.70458926e-02, -3.00403126e-03
7.63902208e-05, 5.73398209e+00, -8.26936215e-03, -9.99999978e-03, -2.60692406e-02, -3.02407634e-03
2.74830294e-04, 5.64562511e+00, -1.54966849e-03, -9.99999978e-03, -2.50000004e-02, -3.00000003e-03
2.74830294e-04, 5.64562511e+00, -1.54966849e-03, -9.99999978e-03, -2.50000004e-02, -3.00000003e-03
-4.88664676e-03, 5.29442263e+00, 3.89360823e-03, -9.99999978e-03, -1.95899066e-02, -3.01675592e-03
-6.68901624e-03, 5.32304859e+00, -9.38272849e-03, -9.99999978e-03, -2.00678278e-02, -3.02199274e-03
-5.02592651e-03, 5.33695793e+00, -1.77034307e-02, -9.99999978e-03, -2.05521695e-02, -3.02040856e-03
-3.67779518e-03, 5.38136435e+00, 1.18792756e-03, -9.99999978e-03, -2.13121753e-02, -3.00263194e-03
-3.17320041e-03, 5.38961124e+00, 6.42182911e-03, -9.99999978e-03, -2.14397199e-02, -3.00656236e-03
-3.03367944e-03, 5.39735413e+00, 4.77167452e-03, -9.99999978e-03, -2.15631146e-02, -3.00358701e-03
-3.16743390e-05, 5.44834709e+00, -4.25271085e-03, -9.99999978e-03, -2.23849770e-02, -3.02407634e-03
8.82808177e-04, 5.50776291e+00, -1.66462676e-03, -9.99999978e-03, -2.32566521e-02, -3.00000003e-03
8.82808177e-04, 5.50776291e+00, -1.66462676e-03, -9.99999978e-03, -2.32566521e-02, -3.00000003e-03
8.82808177e-04, 5.50776291e+00, -1.66462676e-03, -9.99999978e-03, -2.32566521e-02, -3.00000003e-03
9.19133716e-04, 5.57237244e+00, -2.22430285e-03, -9.99999978e-03, -2.41283253e-02, -3.02407634e-03
2.74830294e-04, 5.64562511e+00, -1.54966849e-03, -9.99999978e-03, -2.50000004e-02, -3.00000003e-03
2.98678433e-03, 1.76025715e+01, -5.07203676e-02, -9.99999978e-03, -1.23165119e-02, -4.32737730e-03
3.78310448e-04, 1.76450748e+01, -6.65029883e-02, -9.99999978e-03, -1.31951710e-02, -4.32718545e-03
2.32415972e-03, 1.75941162e+01, -4.70217988e-02, -9.99999978e-03, -1.20915864e-02, -4.33187047e-03
-2.82224896e-03, 1.76076088e+01, -8.89078081e-02, -9.99999978e-03, -1.91788152e-02, -4.31986619e-03
1.49603072e-03, 1.76179752e+01, -8.65434483e-02, -9.99999978e-03, -1.84768736e-02, -4.30794619e-03
2.66252062e-03, 1.76196728e+01, -8.61738399e-02, -9.99999978e-03, -1.83409080e-02, -4.31359094e-03
3.55043006e-03, 1.76141281e+01, -8.45083296e-02, -9.99999978e-03, -1.81743316e-02, -4.30885330e-03
6.98892167e-03, 1.75902939e+01, -7.47863352e-02, -9.99999978e-03, -1.74368247e-02, -4.32909094e-03
2.70571071e-03, 1.75724735e+01, -7.07134902e-02, -9.99999978e-03, -1.66865867e-02, -4.30826377e-03
2.66897539e-03, 1.75705051e+01, -6.94703981e-02, -9.99999978e-03, -1.65368225e-02, -4.30937530e-03
1.95667753e-03, 1.75860958e+01, -6.51103258e-02, -9.99999978e-03, -1.56159848e-02, -4.31447709e-03
2.38341209e-03, 1.75741348e+01, -6.77388385e-02, -9.99999978e-03, -1.61882527e-02, -4.30434849e-03
3.28668579e-03, 1.75826950e+01, -6.21209592e-02, -9.99999978e-03, -1.54255703e-02, -4.31192387e-03
1.94541248e-03, 1.76227055e+01, -6.21577576e-02, -9.99999978e-03, -1.35058919e-02, -4.31553088e-03
9.07456037e-03, 1.75890408e+01, -5.89556247e-02, -9.99999978e-03, -1.42402966e-02, -4.31337766e-03
7.02310912e-03, 1.75914135e+01, -5.98918721e-02, -9.99999978e-03, -1.46651315e-02, -4.31944057e-03
2.98105832e-03, 1.56451969e+01, -4.48892824e-02, -9.99999978e-03, -1.23105701e-02, -4.06864472e-03
1.39989424e-05, 1.56945219e+01, -5.82284927e-02, -9.99999978e-03, -1.31943049e-02, -4.06883843e-03
2.32189707e-03, 1.56333046e+01, -4.13615629e-02, -9.99999978e-03, -1.20906420e-02, -4.07319888e-03
-3.18506453e-03, 1.58031502e+01, -7.37290829e-02, -9.99999978e-03, -1.91798471e-02, -4.06153128e-03
1.06303301e-03, 1.57907925e+01, -7.28758797e-02, -9.99999978e-03, -1.84696931e-02, -4.04881127e-03
2.31832871e-03, 1.57877102e+01, -7.27194548e-02, -9.99999978e-03, -1.83399804e-02, -4.05437872e-03
3.11169028e-03, 1.57779932e+01, -7.19137937e-02, -9.99999978e-03, -1.81809887e-02, -4.04961035e-03
6.64937310e-03, 1.57385521e+01, -6.43009990e-02, -9.99999978e-03, -1.74365751e-02, -4.07138187e-03
1.50019955e-03, 1.56948547e+01, -6.03693277e-02, -9.99999978e-03, -1.66886263e-02, -4.04980546e-03
1.63958641e-03, 1.56873655e+01, -5.94970509e-02, -9.99999978e-03, -1.65357217e-02, -4.05115541e-03
3.08460253e-03, 1.56758814e+01, -5.62970415e-02, -9.99999978e-03, -1.56142749e-02, -4.05600667e-03
2.17373413e-03, 1.56805201e+01, -5.81385568e-02, -9.99999978e-03, -1.61764417e-02, -4.04554652e-03
4.83844336e-03, 1.56670113e+01, -5.34197092e-02, -9.99999978e-03, -1.54274032e-02, -4.05325275e-03
2.65558250e-03, 1.56741304e+01, -5.46097085e-02, -9.99999978e-03, -1.35103045e-02, -4.05666139e-03
1.30448444e-02, 1.56465025e+01, -5.14383502e-02, -9.99999978e-03, -1.42414067e-02, -4.05533146e-03
1.08430199e-02, 1.56546659e+01, -5.09714931e-02, -9.99999978e-03, -1.46631766e-02, -4.06143162e-03
3.49835469e-03, 1.76072502e+01, -3.13330404e-02, -9.99999978e-03, -8.81501846e-03, -4.32732422e-03
3.10020708e-03, 1.76468792e+01, -4.72963154e-02, -9.99999978e-03, -9.69494879e-03, -4.32722643e-03
3.35913012e-03, 1.76000061e+01, -2.58025452e-02, -9.99999978e-03, -8.59076530e-03, -4.33177687e-03
5.99867373e-04, 1.75491409e+01, -1.23566249e-02, -9.99999978e-03, -5.20775327e-03, -4.31018090e-03
7.21787685e-04, 1.75727425e+01, -6.59675337e-03, -9.99999978e-03, -5.77905215e-03, -4.31887014e-03
1.24337163e-03, 1.75748119e+01, -4.36641425e-02, -9.99999978e-03, -1.18565671e-02, -4.31913696e-03
1.79431762e-03, 1.76200142e+01, -1.36688743e-02, -9.99999978e-03, -6.17869711e-03, -4.34235670e-03
2.43339664e-03, 1.75825520e+01, -1.96733139e-02, -9.99999978e-03, -8.35646968e-03, -4.31911927e-03
-8.58717714e-04, 1.75560226e+01, -1.91752240e-02, -9.99999978e-03, -4.86734975e-03, -4.31672530e-03
5.11393603e-03, 1.76207714e+01, -4.35122289e-02, -9.99999978e-03, -1.00054294e-02, -4.31559607e-03
1.43088521e-02, 1.75907726e+01, -4.03886251e-02, -9.99999978e-03, -1.07387062e-02, -4.31344239e-03
1.10311480e-02, 1.75783615e+01, -4.10494320e-02, -9.99999978e-03, -1.11642051e-02, -4.31832578e-03
5.13050240e-03, 1.76187553e+01, -1.58237554e-02, -9.99999978e-03, -6.62984978e-03, -4.31955419e-03
1.03746811e-02, 1.76085415e+01, -1.66650768e-02, -9.99999978e-03, -7.22440053e-03, -4.31184890e-03
7.69464625e-03, 1.75829086e+01, -1.40738375e-02, -9.99999978e-03, -7.66091421e-03, -4.31811577e-03
2.19727866e-03, 1.75713692e+01, -2.46464461e-02, -9.99999978e-03, -4.15944820e-03, -4.31846175e-03
3.51383095e-03, 1.55836220e+01, -2.79011074e-02, -9.99999978e-03, -8.80940817e-03, -4.06860281e-03
1.42190594e-03, 1.56227398e+01, -4.05446216e-02, -9.99999978e-03, -9.69412178e-03, -4.06887149e-03
3.62043967e-03, 1.55746994e+01, -2.29369514e-02, -9.99999978e-03, -8.58997274e-03, -4.07312531e-03
3.68774286e-03, 1.54815922e+01, -1.08808689e-02, -9.99999978e-03, -5.20851463e-03, -4.05226229e-03
1.81028387e-03, 1.55112762e+01, -3.80922994e-03, -9.99999978e-03, -5.78317232e-03, -4.06040531e-03
1.11024093e-03, 1.56041565e+01, -3.78012471e-02, -9.99999978e-03, -1.18606538e-02, -4.06040903e-03
1.96992490e-03, 1.55644054e+01, -9.69345868e-03, -9.99999978e-03, -6.18011691e-03, -4.08383505e-03
2.48830859e-03, 1.55487137e+01, -1.73191037e-02, -9.99999978e-03, -8.36051162e-03, -4.06039413e-03
2.80651869e-03, 1.54909248e+01, -1.73153430e-02, -9.99999978e-03, -4.86721657e-03, -4.05885139e-03
3.89196677e-03, 1.55950298e+01, -3.79600190e-02, -9.99999978e-03, -1.00099770e-02, -4.05669399e-03
1.56957582e-02, 1.55676489e+01, -3.58613618e-02, -9.99999978e-03, -1.07397847e-02, -4.05534822e-03
1.26188463e-02, 1.55702629e+01, -3.47653404e-02, -9.99999978e-03, -1.11620463e-02, -4.06046212e-03
5.69046475e-03, 1.55570765e+01, -1.26326699e-02, -9.99999978e-03, -6.62672427e-03, -4.06101067e-03
1.14408564e-02, 1.55436058e+01, -1.38821313e-02, -9.99999978e-03, -7.22667109e-03, -4.05385531e-03
8.82358849e-03, 1.55234003e+01, -1.09555945e-02, -9.99999978e-03, -7.65945762e-03, -4.06029634e-03
4.90946230e-03, 1.54908791e+01, -2.08030324e-02, -9.99999978e-03, -4.15850244e-03, -4.06059623e-03
3.05578229e-03, 1.38224926e+01, -3.52521278e-02, -9.99999978e-03, -1.23062143e-02, -3.85302864e-03
-1.18285336e-03, 1.38788567e+01, -4.99801897e-02, -9.99999978e-03, -1.31937079e-02, -3.85354809e-03
2.42427969e-03, 1.38089962e+01, -3.10056452e-02, -9.99999978e-03, -1.20900813e-02, -3.85763310e-03
-3.18813557e-03, 1.40669613e+01, -5.78377172e-02, -9.99999978e-03, -1.91805549e-02, -3.84624535e-03
1.30745315e-03, 1.40438213e+01, -5.89370839e-02, -9.99999978e-03, -1.84641574e-02, -3.83285480e-03
2.65713781e-03, 1.40393620e+01, -5.89464344e-02, -9.99999978e-03, -1.83392577e-02, -3.83835612e-03
3.35626025e-03, 1.40273590e+01, -5.85509129e-02, -9.99999978e-03, -1.81861371e-02, -3.83356493e-03
6.85323495e-03, 1.39774551e+01, -5.14030419e-02, -9.99999978e-03, -1.74363665e-02, -3.85661796e-03
7.43547687e-04, 1.39208660e+01, -4.62791286e-02, -9.99999978e-03, -1.66901853e-02, -3.83440126e-03
1.01400493e-03, 1.39104280e+01, -4.56436761e-02, -9.99999978e-03, -1.65349059e-02, -3.83595168e-03
4.54756385e-03, 1.38849297e+01, -4.48458977e-02, -9.99999978e-03, -1.56130707e-02, -3.84057988e-03
2.40776665e-03, 1.38978710e+01, -4.50165607e-02, -9.99999978e-03, -1.61674432e-02, -3.82984709e-03
6.63407892e-03, 1.38729792e+01, -4.23110276e-02, -9.99999978e-03, -1.54289110e-02, -3.83766182e-03
2.37226440e-03, 1.38578568e+01, -4.68452424e-02, -9.99999978e-03, -1.35136442e-02, -3.84094473e-03
1.56424772e-02, 1.38332472e+01, -4.27818075e-02, -9.99999978e-03, -1.42422020e-02, -3.84028675e-03
1.36381565e-02, 1.38474960e+01, -4.05905545e-02, -9.99999978e-03, -1.46617685e-02, -3.84641928e-03
3.06902803e-03, 1.21637077e+01, -2.56687030e-02, -9.99999978e-03, -1.23028643e-02, -3.67334345e-03
-2.84104771e-03, 1.22229662e+01, -4.42910343e-02, -9.99999978e-03, -1.31932376e-02, -3.67413810e-03
2.56355596e-03, 1.21500874e+01, -1.98662188e-02, -9.99999978e-03, -1.20896380e-02, -3.67799145e-03
-2.90241954e-03, 1.24451361e+01, -4.27674800e-02, -9.99999978e-03, -1.91810802e-02, -3.66683165e-03
1.94484775e-03, 1.24176121e+01, -4.70403507e-02, -9.99999978e-03, -1.84597820e-02, -3.65288276e-03
3.38200573e-03, 1.24130783e+01, -4.73615378e-02, -9.99999978e-03, -1.83386728e-02, -3.65832727e-03
3.96948354e-03, 1.24001713e+01, -4.70230915e-02, -9.99999978e-03, -1.81901939e-02, -3.65351932e-03
7.27883726e-03, 1.23459644e+01, -3.89477387e-02, -9.99999978e-03, -1.74361616e-02, -3.67764384e-03
8.87615606e-05, 1.22838697e+01, -3.23758721e-02, -9.99999978e-03, -1.66913737e-02, -3.65488534e-03
4.60915267e-04, 1.22718487e+01, -3.18885483e-02, -9.99999978e-03, -1.65342446e-02, -3.65660409e-03
5.98831102e-03, 1.22403507e+01, -3.40842530e-02, -9.99999978e-03, -1.56121431e-02, -3.66104185e-03
2.72146473e-03, 1.22567291e+01, -3.22096460e-02, -9.99999978e-03, -1.61604360e-02, -3.65008088e-03
8.45565088e-03, 1.22271137e+01, -3.16196084e-02, -9.99999978e-03, -1.54300751e-02, -3.65799014e-03
1.55758718e-03, 1.22000828e+01, -4.09397222e-02, -9.99999978e-03, -1.35161914e-02, -3.66118504e-03
1.74701437e-02, 1.21755648e+01, -3.46696600e-02, -9.99999978e-03, -1.42427683e-02, -3.66108026e-03
1.59169305e-02, 1.21942520e+01, -3.02220359e-02, -9.99999978e-03, -1.46607021e-02, -3.66724143e-03
2.99348426e-03, 1.06826849e+01, -1.70584545e-02, -9.99999978e-03, -1.23002408e-02, -3.52360052e-03
-4.64302162e-03, 1.07410107e+01, -4.12366204e-02, -9.99999978e-03, -1.31928585e-02, -3.52463638e-03
2.74059712e-03, 1.06699018e+01, -9.02617630e-03, -9.99999978e-03, -1.20892674e-02, -3.52828647e-03
-2.40137940e-03, 1.09685402e+01, -2.94133537e-02, -9.99999978e-03, -1.91814937e-02, -3.51731130e-03
2.74817320e-03, 1.09405861e+01, -3.81348804e-02, -9.99999978e-03, -1.84564535e-02, -3.50291794e-03
4.24636528e-03, 1.09366646e+01, -3.89208980e-02, -9.99999978e-03, -1.83382649e-02, -3.50831845e-03
4.70255874e-03, 1.09237175e+01, -3.83509509e-02, -9.99999978e-03, -1.81933492e-02, -3.50349676e-03
7.64595717e-03, 1.08697395e+01, -2.81181913e-02, -9.99999978e-03, -1.74360219e-02, -3.52850137e-03
-5.67300129e-04, 1.08068924e+01, -1.99067816e-02, -9.99999978e-03, -1.66922901e-02, -3.50528071e-03
-1.12563837e-04, 1.07941847e+01, -1.94828622e-02, -9.99999978e-03, -1.65337194e-02, -3.50713846e-03
